scenario,q,r,deck_size,grid,cells,pair_ticks,failure_patterns,min_mask,min_mass,min_margin
63,345,440,421,419546666579040,8613,308234136958020,2514,003c900c,26759163359810,7640625351870
87,345,440,420,419546666579040,8613,308234136958020,2514,003c900c,26759163359810,7640625351870
91,345,440,420,419546666579040,8613,308234136958020,2514,003c900c,26759163359810,7640625351870
17,345,440,422,419546666579040,8613,308234136958020,2514,003c900c,26759163359810,7640625351870
83,345,440,420,419546666579040,8613,308234136958020,2514,003c900c,26759163359810,7640625351870
87,346,402,420,211433278796419680,8621,155339976337465920,2447,08068a81,13480557982826958,3542037732419634
110,346,402,420,211433278796419680,8621,155339976337465920,2447,08068a81,13480557982826958,3542037732419634
87,347,512,420,202549834160593920,8849,148812192857117790,2479,020ccc40,13106575719760996,15514933702567068
91,347,512,420,202549834160593920,8849,148812192857117790,2479,020ccc40,13106575719760996,15514933702567068
110,347,512,420,202549834160593920,8849,148812192857117790,2479,020ccc40,13106575719760996,15514933702567068
102,347,512,419,202549834160593920,8849,148812192857117790,2479,020ccc40,13106575719760996,15514933702567068
83,347,512,420,202549834160593920,8849,148812192857117790,2479,02c09809,12995432443812922,8512907317838406
63,349,440,421,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
87,349,440,420,6366164636351520,8629,4677181335744372,2524,027c0840,405578746662318,86802494319954
91,349,440,420,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
110,349,440,420,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
102,349,440,419,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
131,349,440,420,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
130,349,440,420,6366164636351520,8629,4677181335744372,2524,0094812c,406417842636080,139665540666960
83,349,440,420,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
132,349,440,420,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
133,349,440,421,6366164636351520,8629,4677181335744372,2524,03b40900,408370989631182,262713801358386
87,349,516,420,273745079363115360,8861,201118988929698840,2452,01a421c0,17492563220212768,7051165420942944
102,349,516,419,273745079363115360,8861,201118988929698840,2452,03b40900,17589981981328738,13188547371249054
131,349,516,420,273745079363115360,8861,201118988929698840,2452,03b40900,17589981981328738,13188547371249054
130,349,516,420,273745079363115360,8861,201118988929698840,2452,0094812c,17431811868714230,3223830276535050
83,349,516,420,273745079363115360,8861,201118988929698840,2452,11802981,17477668339204430,6112787917417650
133,349,516,421,273745079363115360,8861,201118988929698840,2452,03b40900,17589981981328738,13188547371249054
87,350,512,420,2918585506636800,8829,2144266902835200,2458,1a048128,185719205265594,25967905185222
91,350,512,420,2918585506636800,8829,2144266902835200,2458,1a048128,185719205265594,25967905185222
110,350,512,420,2918585506636800,8829,2144266902835200,2458,1a048128,185719205265594,25967905185222
102,350,512,419,2918585506636800,8829,2144266902835200,2458,1a048128,185719205265594,25967905185222
102,350,530,419,4833907245367200,8845,3551442057820800,2453,01442216,307746109889640,52375941578520
87,350,640,420,729646376659200,9085,536066725708800,2520,03648840,46335664910620,561382732260
91,350,640,420,729646376659200,9085,536066725708800,2520,03648840,46335664910620,561382732260
110,350,640,420,729646376659200,9085,536066725708800,2520,03648840,46335664910620,561382732260
63,356,440,421,1623463188066720,8637,1192734927663552,2517,002490c9,103230618286864,9676199805552
87,356,440,420,1623463188066720,8637,1192734927663552,2517,002490c9,103230618286864,9676199805552
91,356,440,420,1623463188066720,8637,1192734927663552,2517,002490c9,103230618286864,9676199805552
17,356,440,422,1623463188066720,8637,1192734927663552,2517,002490c9,103230618286864,9676199805552
83,356,440,420,1623463188066720,8637,1192734927663552,2517,002490c9,103230618286864,9676199805552
63,358,440,421,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
87,358,440,420,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
110,358,440,420,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
102,358,440,419,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
131,358,440,420,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
132,358,440,420,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
133,358,440,421,3265167535549920,8645,2398913826715224,2504,002490c9,208349239249300,65331930506220
63,359,440,421,6548576230516320,8649,4811194632911940,2510,002490c9,419835248547850,255315736449270
87,359,440,420,6548576230516320,8649,4811194632911940,2510,002490c9,419835248547850,255315736449270
91,359,440,420,6548576230516320,8649,4811194632911940,2510,002490c9,419835248547850,255315736449270
110,359,440,420,6548576230516320,8649,4811194632911940,2510,0230106c,417494022413934,107818490012562
102,359,440,419,6548576230516320,8649,4811194632911940,2510,3090008b,416709730969456,58408129010448
131,359,440,420,6548576230516320,8649,4811194632911940,2510,0230106c,417494022413934,107818490012562
83,359,440,420,6548576230516320,8649,4811194632911940,2510,002490c9,419835248547850,255315736449270
132,359,440,420,6548576230516320,8649,4811194632911940,2510,0230106c,417494022413934,107818490012562
133,359,440,421,6548576230516320,8649,4811194632911940,2510,0230106c,417494022413934,107818490012562
63,360,440,421,18241159416480,8637,13424229873600,2560,003c900c,1176058452184,1127044821672
110,360,440,420,18241159416480,8637,13424229873600,2560,003c900c,1176058452184,1127044821672
131,360,440,420,18241159416480,8637,13424229873600,2560,003c900c,1176058452184,1127044821672
83,360,440,420,18241159416480,8637,13424229873600,2560,003c900c,1176058452184,1127044821672
132,360,440,420,18241159416480,8637,13424229873600,2560,003c900c,1176058452184,1127044821672
63,366,426,421,79002461432774880,8701,58043369263239360,2429,08c0a980,5060562057789590,2805563909644650
87,366,426,420,79002461432774880,8701,58043369263239360,2429,08c0a980,5060562057789590,2805563909644650
91,366,426,420,79002461432774880,8701,58043369263239360,2429,08c0a980,5060562057789590,2805563909644650
17,366,426,422,79002461432774880,8701,58043369263239360,2429,3880b200,5034939527816252,1191344521324356
83,366,426,420,79002461432774880,8701,58043369263239360,2429,11802981,5042296186323610,1654814007287910
63,366,497,421,79002461432774880,8847,58042624726120320,2466,2084a188,5031381512545984,967189559297472
87,366,497,420,79002461432774880,8847,58042624726120320,2466,06220849,5045822920060580,1876998232717020
91,366,497,420,79002461432774880,8847,58042624726120320,2466,06220849,5045822920060580,1876998232717020
17,366,497,422,79002461432774880,8847,58042624726120320,2466,06220849,5045822920060580,1876998232717020
83,366,497,420,79002461432774880,8847,58042624726120320,2466,11802981,5037753060413040,1368597074922000
63,366,536,421,74551618535153760,8909,54772772811196440,2473,2084a188,4740385773746320,437829605403120
87,366,536,420,74551618535153760,8909,54772772811196440,2473,0840e805,4763092112579752,1868328951909336
110,366,536,420,74551618535153760,8909,54772772811196440,2473,0840e805,4763092112579752,1868328951909336
102,366,536,419,74551618535153760,8909,54772772811196440,2473,0840e805,4763092112579752,1868328951909336
131,366,536,420,74551618535153760,8909,54772772811196440,2473,09062031,4737018698549622,225703868011146
130,366,536,420,74551618535153760,8909,54772772811196440,2473,0094812c,4753655394067236,1273815685620828
83,366,536,420,74551618535153760,8909,54772772811196440,2473,0840e805,4763092112579752,1868328951909336
133,366,536,421,74551618535153760,8909,54772772811196440,2473,0840e805,4763092112579752,1868328951909336
63,366,547,421,608652766249688160,8945,447173771141937840,2479,18283044,38758839587475206,7195829012185338
87,366,547,420,608652766249688160,8945,447173771141937840,2479,18283044,38758839587475206,7195829012185338
91,366,547,420,608652766249688160,8945,447173771141937840,2479,18283044,38758839587475206,7195829012185338
17,366,547,422,608652766249688160,8945,447173771141937840,2479,18283044,38758839587475206,7195829012185338
83,366,547,420,608652766249688160,8945,447173771141937840,2479,18283044,38758839587475206,7195829012185338
63,366,585,421,1112710724405280,8989,817504620310224,2482,08c0a980,70876502094894,14376734357202
87,366,585,420,1112710724405280,8989,817504620310224,2482,08c0a980,70876502094894,14376734357202
17,366,585,422,1112710724405280,8989,817504620310224,2482,08c0a980,70876502094894,14376734357202
83,366,585,420,1112710724405280,8989,817504620310224,2482,08c0a980,70876502094894,14376734357202
63,366,631,421,702120467099731680,9113,515843918705235120,2487,06220849,45305616285819194,45771957607682502
87,366,631,420,702120467099731680,9113,515843918705235120,2487,06220849,45305616285819194,45771957607682502
91,366,631,420,702120467099731680,9113,515843918705235120,2487,06220849,45305616285819194,45771957607682502
17,366,631,422,702120467099731680,9113,515843918705235120,2487,06220849,45305616285819194,45771957607682502
83,366,631,420,702120467099731680,9113,515843918705235120,2487,06220849,45305616285819194,45771957607682502
63,366,644,421,25592346661321440,9085,18802540404236160,2496,002490c9,1629943933106914,317081140449822
87,366,644,420,25592346661321440,9085,18802540404236160,2496,002490c9,1629943933106914,317081140449822
91,366,644,420,25592346661321440,9085,18802540404236160,2496,002490c9,1629943933106914,317081140449822
17,366,644,422,25592346661321440,9085,18802540404236160,2496,002490c9,1629943933106914,317081140449822
83,366,644,420,25592346661321440,9085,18802540404236160,2496,082494c0,1627938065499786,190711481200758
63,369,440,421,747887536075680,8669,549468863887580,2507,0230182c,47583153707642,6188539278726
87,369,440,420,747887536075680,8669,549468863887580,2507,0002501f,47979232577212,31141508061636
91,369,440,420,747887536075680,8669,549468863887580,2507,0002501f,47979232577212,31141508061636
17,369,440,422,747887536075680,8669,549468863887580,2507,32a0800a,48024561873240,33997253711400
83,369,440,420,747887536075680,8669,549468863887580,2507,0230182c,47583153707642,6188539278726
63,371,384,421,7734251592587520,8643,5682307292513280,2431,0070ac01,495614365609116,286698663024228
87,371,384,420,7734251592587520,8643,5682307292513280,2431,0070ac01,495614365609116,286698663024228
102,371,384,419,7734251592587520,8643,5682307292513280,2431,0070ac01,495614365609116,286698663024228
91,372,562,420,158898739676957280,8973,116742117325513680,2479,1886010c,10096793464437862,503029551756186
63,375,512,421,14592927533184000,8897,10721339167532994,2461,004a6007,932318547228902,364358342684826
87,375,512,420,14592927533184000,8897,10721339167532994,2461,0000609f,927439360026554,56969548936902
91,375,512,420,14592927533184000,8897,10721339167532994,2461,0004c689,930285000814358,236244918568554
110,375,512,420,14592927533184000,8897,10721339167532994,2461,00026097,932858080779244,398348956356372
102,375,512,419,14592927533184000,8897,10721339167532994,2461,00026097,932858080779244,398348956356372
131,375,512,420,14592927533184000,8897,10721339167532994,2461,00026097,932858080779244,398348956356372
130,375,512,420,14592927533184000,8897,10721339167532994,2461,00026097,932858080779244,398348956356372
83,375,512,420,14592927533184000,8897,10721339167532994,2461,0004c689,930285000814358,236244918568554
132,375,512,420,14592927533184000,8897,10721339167532994,2461,004a6007,932318547228902,364358342684826
133,375,512,421,14592927533184000,8897,10721339167532994,2461,00026097,932858080779244,398348956356372
63,383,526,421,1837413746862613920,8945,1349935699676644080,2492,002016c9,117922131357375418,79439288064195654
87,383,526,420,1837413746862613920,8945,1349935699676644080,2492,002016c9,117922131357375418,79439288064195654
91,383,526,420,1837413746862613920,8945,1349935699676644080,2492,002016c9,117922131357375418,79439288064195654
83,383,526,420,1837413746862613920,8945,1349935699676644080,2492,002016c9,117922131357375418,79439288064195654
63,384,464,421,145929275331840,8797,107200508294880,2465,02641484,9311719470890,2921225338710
110,384,464,420,145929275331840,8797,107200508294880,2465,0230106c,9275991481784,670362025032
102,384,464,419,145929275331840,8797,107200508294880,2465,0230106c,9275991481784,670362025032
63,384,483,421,3356373332632320,8867,2465906938260480,2469,12002287,214099885975686,62799485938938
87,384,483,420,3356373332632320,8867,2465906938260480,2469,12002287,214099885975686,62799485938938
63,384,547,421,79823313606516480,8993,58645707548137710,2487,02641484,5084190248011096,1010731198633128
87,384,547,420,79823313606516480,8993,58645707548137710,2487,02641484,5084190248011096,1010731198633128
110,384,547,420,79823313606516480,8993,58645707548137710,2487,01461405,5073002026257930,305873228183670
102,384,547,419,79823313606516480,8993,58645707548137710,2487,02641484,5084190248011096,1010731198633128
63,384,632,421,11528412751215360,9149,8469544042399440,2484,02641484,734713617056856,173306869720488
87,384,632,420,11528412751215360,9149,8469544042399440,2484,02641484,734713617056856,173306869720488
110,384,632,420,11528412751215360,9149,8469544042399440,2484,02641484,734713617056856,173306869720488
102,384,632,419,11528412751215360,9149,8469544042399440,2484,02641484,734713617056856,173306869720488
63,387,420,421,784369854908640,8745,576271730136960,2529,08c42c01,49960762442012,10048614212196
