q,r,ordinal,body_hex,truncated_mass,scaled_ticks
50,589,18227,33206401,477494735861460,18772649521054380
50,589,18228,33215400,518473673096978,21354322566892014
50,589,18229,33216400,485558540570406,19280669217717978
50,589,18230,3321e000,483519095315986,19152184166689518
50,589,18231,33254080,528786928999996,22004057688782148
50,589,18232,33256000,500388451987406,20214953636988978
50,589,18233,33274000,502478834001620,20346647703884460
50,589,18234,33284090,469876966788078,18292730069431314
50,589,18235,332840c0,491571292141548,19659472566699924
50,589,18236,33284180,493723842107832,19795083214575816
50,589,18237,33284401,497277245562582,20018947632225066
50,589,18238,33284480,503357776895652,20402021106208476
50,589,18239,33284600,508023839155658,20695983028588854
50,589,18240,33284c00,495162279229494,19885704753240522
50,589,18241,33285080,530059765649502,22084246397701026
50,589,18242,33288081,536187097881972,22470268328346636
50,589,18243,3328c080,507186957413892,20643259478857596
50,589,18244,33294400,503010225975178,20380125398218614
50,589,18245,332a4010,478395996211350,18829428923097450
50,589,18246,332a4040,501879383607210,20308882329036630
50,589,18247,332a4100,492687526453500,19729795328352900
50,589,18248,332a4400,507718939989870,20676774381144210
50,589,18249,332a5000,537256174567980,22537620159565140
50,589,18250,332ac000,511507554240690,20915457078945870
50,589,18251,332c4080,524253153083772,21718429806060036
50,589,18252,332e4000,526721629199598,21873943801357074
50,589,18253,33304090,461638423097448,17773701816921624
50,589,18254,33304810,478970808374808,18865642089395304
50,589,18255,33305001,500391048827232,20215117237898016
50,589,18256,33305080,521943030273912,21572892069038856
50,589,18257,33305200,502753342695968,20363941751628384
50,589,18258,33305800,536170159504674,22469201210576862
50,589,18259,33315000,513719282103428,21054795934298364
50,589,18260,33324010,448437412282140,16942038135557220
50,589,18261,33325000,505091493330000,20511245241572400
50,589,18262,33344080,510258138438642,20836743883416846
50,589,18263,33344800,523093085495454,21645345547996002
50,589,18264,33364000,491546982576288,19657941064088544
50,589,18265,33404288,500340912276298,20211958635189174
50,589,18266,33404403,492242536832156,19701760982208228
50,589,18267,33404405,490796324884442,19610649629502246
50,589,18268,33404406,510254414924600,20836509302032200
50,589,18269,33404409,530675377703378,22123029957095214
50,589,18270,3340440a,498254050573004,20080486347881652
50,589,18271,3340440c,501927430237040,20311909266715920
50,589,18272,33404411,502255847487606,20332599553501578
50,589,18273,33404412,540402992924160,22735869716004480
50,589,18274,33404414,512462810216910,20975638205447730
50,589,18275,33404418,516857651180334,21252513186143442
50,589,18276,33404421,487779474040526,19420588026335538
50,589,18277,33404422,504725863962050,20488210591391550
50,589,18278,33404424,534995886643550,22395222020326050
50,589,18279,33404428,501802662736154,20304048914160102
50,589,18280,33404430,514323867578220,21092884819210260
50,589,18281,33404441,526288848971996,21846678647018148
50,589,18282,33404442,533035435436810,22271713594301430
50,589,18283,33404444,527406259291460,21917075497144380
50,589,18284,33404448,540890652664724,22766592279660012
50,589,18285,33404450,557756864240760,23829163608950280
50,589,18286,33404460,534310298427860,22352029962737580
50,589,18287,33404481,485585472156984,19282365907672392
50,589,18288,33404482,492956885126796,19746764924770548
50,589,18289,33404484,489644272536552,19538070331585176
50,589,18290,33404488,502255550243898,20332580827147974
50,589,18291,33404490,498885896685396,20120292652962348
50,589,18292,334044a0,492920141981466,19744450106614758
50,589,18293,334044c0,533089345713186,22275109941713118
50,589,18294,33404501,513494327898674,21040623819398862
50,589,18295,33404502,509140954080020,20766361268823660
50,589,18296,33404504,528513936723902,21986859175388226
50,589,18297,33404508,526883017499072,21884111264223936
50,589,18298,33404510,525942524366490,21824860196871270
50,589,18299,33404520,549704450681480,23321861554715640
50,589,18300,33404540,561291978251420,24051875791621860
50,589,18301,33404580,526110984502614,21835473185447082
50,589,18302,33404601,486493791495254,19339590025983402
50,589,18303,33404602,496744174365198,19985364146789874
50,589,18304,33404604,497003520954880,20001702981939840
50,589,18305,33404608,502675625520630,20359045569582090
50,589,18306,33404610,509914130920798,20815071409792674
50,589,18307,33404620,502921186543208,20374515914004504
50,589,18308,33404640,540128843938758,22718598329924154
50,589,18309,33404680,521132298699014,21521815979820282
50,589,18310,33404700,532349565043118,22228503759498834
50,589,18311,33404a08,490916591478758,19618226424944154
50,589,18312,33404c01,478739055814284,18851041678082292
50,589,18313,33404c02,493784455442736,19798901854674768
50,589,18314,33404c04,494194902837978,19824760040575014
50,589,18315,33404c08,496829114489328,19990715374610064
50,589,18316,33404c10,500027654519916,20192223396537108
50,589,18317,33404c20,499078060117326,20132398949173938
50,589,18318,33404c40,533218125743826,22283223083643438
50,589,18319,33404c80,543135051795654,22907989424908602
50,589,18320,33404d00,518839380718866,21377362147070958
50,589,18321,33404e00,514175919151306,21083564068314678
50,589,18322,33405088,493481560994688,19779819504447744
50,589,18323,33405401,492578887932294,19722951101516922
50,589,18324,33405402,485516612629050,19278027757412550
50,589,18325,33405404,489636473731482,19537579006865766
50,589,18326,33405408,499810321436022,20178531412251786
50,589,18327,33405410,504518827207530,20475167275856790
50,589,18328,33405420,488650930365570,19475489774813310
50,589,18329,33405440,530782914241470,22129804758995010
50,589,18330,33405480,495502261967454,19907123665732002
50,589,18331,33405500,515199231538530,21148032748709790
50,589,18332,33405600,496439115565278,19966145442394914
50,589,18333,33405808,487437269532408,19399029142324104
50,589,18334,33405c00,489526756056066,19530666793314558
50,589,18335,33406401,523483080647714,21669915242588382
50,589,18336,33406402,543401354377880,22924766487588840
50,589,18337,33406404,538556786630012,22619558719473156
50,589,18338,33406408,538084884340442,22589828875230246
50,589,18339,33406410,547555547239710,23186480637884130
50,589,18340,33406420,539124423021740,22655319812152020
50,589,18341,33406440,581323145134520,25313839305257160
50,589,18342,33406480,543838404720474,22952300659172262
50,589,18343,33406500,570138928476680,24609233655813240
50,589,18344,33406600,546049336562928,23091589365246864
50,589,18345,33406c00,537911390867676,22578898786445988
50,589,18346,33407400,540300899612070,22729437837342810
50,589,18347,3340c280,545689031204274,23068890127651662
50,589,18348,3340c401,543784665750854,22948915104086202
50,589,18349,3340c402,541056621608030,22777048323088290
50,589,18350,3340c404,547486141358852,23182108067390076
50,589,18351,3340c408,553210634909432,23542751161076616
50,589,18352,3340c410,550654625224200,23381722550907000
50,589,18353,3340c420,557038164675590,23783885536344570
50,589,18354,3340c440,586004079109130,25608738145657590
50,589,18355,3340c480,552315130824744,23486334403741272
50,589,18356,3340c500,594687355501550,26155784558380050
50,589,18357,3340c600,557143175751698,23790501234139374
50,589,18358,3340ca00,535568509642456,22431297269257128
50,589,18359,3340cc00,549108598022136,23284322837176968
50,589,18360,3340d400,540197488817700,22722922957297500
50,589,18361,3340e400,597999332484200,26364439108287000
50,589,18362,33414009,506173603565838,20579418186430194
50,589,18363,3341400a,487512586697230,19403774123707890
50,589,18364,3341400c,487757686786466,19419215429329758
50,589,18365,33414018,492919971784810,19744439384225430
50,589,18366,33414028,489553538148470,19532354065136010
50,589,18367,33414048,492170780898940,19697240358415620
50,589,18368,33414088,501124408403628,20261318891210964
50,589,18369,33414108,495364657327178,19898454573394614
50,589,18370,33414208,511127940769408,20891541430255104
50,589,18371,33414401,470841298170604,18353482946530452
50,589,18372,33414402,489092726238116,19503322914783708
50,589,18373,33414404,486848827419328,19361957289200064
50,589,18374,33414408,492745334986088,19733437265905944
50,589,18375,33414410,499930891557596,20186127329910948
50,589,18376,33414420,488859928517256,19488656658369528
50,589,18377,33414440,525036026989586,21767750862126318
50,589,18378,33414480,520124625483674,21458332567253862
50,589,18379,33414500,514724263016466,21118109731819758
50,589,18380,33414600,530543653800486,22114731351213018
50,589,18381,33414808,497208189014658,20014597069705854
50,589,18382,33414c00,517388690864426,21285968686241238
50,589,18383,33415001,470458368283204,18329358363624252
50,589,18384,33415008,474978736728438,18614141575673994
50,589,18385,33415400,483305116393186,19138703494553118
50,589,18386,33416008,508232670833328,20709139424282064
50,589,18387,33416400,533217139112956,22283160925898628
50,589,18388,3341c001,499827687747034,20179625489845542
50,589,18389,3341c002,512885708451626,21002280794234838
50,589,18390,3341c004,515818917092648,21187072938619224
50,589,18391,3341c008,506861899129958,20622780806969754
50,589,18392,3341c010,515873504668166,21190511955876858
50,589,18393,3341c020,524420739178706,21728987730040878
50,589,18394,3341c040,538931381242106,22643158180035078
50,589,18395,3341c080,542129332345774,22844629099566162
50,589,18396,3341c100,545746072165766,23072483708225658
50,589,18397,3341c200,553983592069886,23591447462185218
50,589,18398,3341c400,541706028117126,22817960933161338
50,589,18399,3341c800,537516912192526,22554046629911538
50,589,18400,3341d000,498118151290406,20071924693077978
50,589,18401,3341e000,547988889688096,23213781212132448
50,589,18402,33424401,504876324797918,20497689624051234
50,589,18403,33424402,507096402170900,20637554498549100
50,589,18404,33424404,508649391543002,20735392828991526
50,589,18405,33424408,508808348906756,20745407142908028
50,589,18406,33424410,520295032056660,21469068181351980
50,589,18407,33424420,506789910698690,20618245535799870
50,589,18408,33424440,549508842970160,23309538268902480
50,589,18409,33424480,511436245594218,20910964634218134
50,589,18410,33424500,533103551324144,22276004895203472
50,589,18411,33424600,516024372891082,21200016653920566
50,589,18412,33424c00,502802517721500,20367039778236900
50,589,18413,33425400,510135682516824,20829029160342312
50,589,18414,33426400,558461835747854,23873576813897202
50,589,18415,3342c400,565239005380934,24300538500781242
50,589,18416,33434008,480094808944392,18936454125279096
50,589,18417,33434400,499080299465310,20132540028096930
50,589,18418,3343c000,516594298045170,21235921938628110
50,589,18419,33444208,511245480169018,20898946412430534
50,589,18420,33444401,520056503023664,21454040852273232
50,589,18421,33444402,530908334033558,22137706205896554
50,589,18422,33444404,529395189390350,22042378093374450
50,589,18423,33444408,532339664595800,22227880031317800
50,589,18424,33444410,538590228400128,22621665550990464
50,589,18425,33444420,528896684655608,22010972295085704
50,589,18426,33444440,568021813854668,24475855434626484
50,589,18427,33444480,535117218640854,22402865936156202
50,589,18428,33444500,558998080986068,23907360263904684
50,589,18429,33444600,530185398639486,22092161276070018
50,589,18430,33444c00,530234780977116,22095272363340708
50,589,18431,33445008,515583257213880,21172226366256840
50,589,18432,33445200,518630789843306,21364220921910678
50,589,18433,33445400,526197396739758,21840917156387154
50,589,18434,33446400,580044596624288,25233290749112544
50,589,18435,3344c200,557568448099926,23817293392077738
50,589,18436,3344c400,588150376069658,25743954854170854
50,589,18437,33454008,510430385528668,20847595450088484
50,589,18438,33454400,523254536444086,21655516957759818
50,589,18439,33455000,510901058636356,20877247855872828
50,589,18440,3345c000,549098878765646,23283710524018098
50,589,18441,33464400,542587744490942,22873509064711746
50,589,18442,33484009,541290667538318,22791793216696434
50,589,18443,3348400a,512390997549254,20971114007385402
50,589,18444,3348400c,514301688188900,21091487517683100
50,589,18445,33484018,516465592409454,21227813483578002
50,589,18446,33484028,514154830338404,21082235473101852
50,589,18447,33484048,519132753207164,21395844613833732
50,589,18448,33484088,510189480586008,20832418438700904
50,589,18449,33484108,522346838493182,21598331986852866
50,589,18450,33484201,500660779249194,20232110254481622
50,589,18451,33484202,518844931105918,21377711821455234
50,589,18452,33484204,516126827431880,21206471289990840
50,589,18453,33484208,505201560587530,20518179478796790
50,589,18454,33484210,513260328571778,21025881861804414
50,589,18455,33484220,521924127453558,21571701191356554
50,589,18456,33484240,523338408976648,21660800927311224
50,589,18457,33484280,534120002144554,22340041296889302
