q,r,body_hex,truncated_mass_ticks,truncated_surplus,full_mass_ticks,full_surplus,omitted_high_rank_ticks
50,589,27246400,474196087689522,18564834686222286,475638628357662,18655714748315106,1442540668140
50,589,27246800,476936671092950,18737491440638250,476936671092950,18737491440638250,0
50,589,27247000,501989027331972,20315789883696636,503431568000112,20406669945789456,1442540668140
50,589,2724c080,491032004125670,19625497421699610,491032004125670,19625497421699610,0
50,589,2724e000,474940675409212,18611743712562756,474940675409212,18611743712562756,0
50,589,27254080,521516462417270,21546018294070410,522924863624210,21634747570107630,1408401206940
50,589,27256000,496411384976650,19964398415311350,496411384976650,19964398415311350,0
50,589,27264001,451042978739292,17106188822357796,451042978739292,17106188822357796,0
50,589,27264002,468674614666946,18216981885799998,468674614666946,18216981885799998,0
50,589,27264004,461755173543244,17781057095006772,461755173543244,17781057095006772,0
50,589,27264008,459214456042458,17620991892457254,459214456042458,17620991892457254,0
50,589,27264010,452970671281606,17227633452523578,452970671281606,17227633452523578,0
50,589,27264020,460723942643086,17716089548296818,460723942643086,17716089548296818,0
50,589,27264040,466760414622126,18096387282976338,466760414622126,18096387282976338,0
50,589,27264080,474594250939542,18589918970973546,474594250939542,18589918970973546,0
50,589,27264100,460118428341346,17677942147287198,460118428341346,17677942147287198,0
50,589,27264200,478321000400524,18824704187015412,478321000400524,18824704187015412,0
50,589,27264400,463724664370996,17905135017155148,463724664370996,17905135017155148,0
50,589,27264800,475639116420334,18655745496263442,475639116420334,18655745496263442,0
50,589,27265000,500145369959616,20199639469238208,500145369959616,20199639469238208,0
50,589,27266000,476388422419356,18702951774201828,476388422419356,18702951774201828,0
50,589,2726c000,469768523337286,18285898132031418,469768523337286,18285898132031418,0
50,589,27274000,498793235905454,20114455023826002,498793235905454,20114455023826002,0
50,589,27284401,495582655563996,19912188462314148,497025196232136,20003068524406968,1442540668140
50,589,272c4080,492292883525930,19704932823915990,493701284732870,19793662099953210,1408401206940
50,589,272c4400,494646543090034,19853213376454542,496089083758174,19944093438547362,1442540668140
50,589,272c6000,481909659860522,19050789732995286,483352200528662,19141669795088106,1442540668140
50,589,272e4000,480512704490406,18962781544677978,480512704490406,18962781544677978,0
50,589,27305001,516614926119864,21237221507333832,516614926119864,21237221507333832,0
50,589,27344080,484775903654844,19231363092037572,485431603958544,19272672211170672,655700303700
50,589,27344800,502327693351746,20337125842942398,502327693351746,20337125842942398,0
50,589,27345000,515423023554468,21162131645713884,516078723858168,21203440764846984,655700303700
50,589,27346000,475926239726096,18673834264526448,475926239726096,18673834264526448,0
50,589,27364000,474441454079140,18580292768768220,474441454079140,18580292768768220,0
50,589,273c4000,500823812478558,20242381347931554,501479512782258,20283690467064654,655700303700
50,589,2740300c,519277745999324,21404979159739812,519277745999324,21404979159739812,0
50,589,27404007,509561579143994,20792860647854022,509561579143994,20792860647854022,0
50,589,2740400b,516414547949898,21224597682625974,517857088618038,21315477744718794,1442540668140
50,589,2740400d,516985703287430,21260580468890490,516985703287430,21260580468890490,0
50,589,27404019,507880264863348,20686937848173324,509322805531488,20777817910266144,1442540668140
50,589,27404029,519318016201088,21407516182450944,519318016201088,21407516182450944,0
50,589,27404049,512855969940158,21000407268012354,514298510608298,21091287330105174,1442540668140
50,589,27404089,511037483124428,20885842598621364,511037483124428,20885842598621364,0
50,589,27404109,531133587943218,22151897202205134,531133587943218,22151897202205134,0
50,589,27404209,521220732284928,21527387295732864,521220732284928,21527387295732864,0
50,589,27404403,483644004537954,19160053447673502,485086545206094,19250933509766322,1442540668140
50,589,27404405,475837188944156,18668224065264228,475837188944156,18668224065264228,0
50,589,27404409,518823658308748,21376371635233524,520266198976888,21467251697326344,1442540668140
50,589,27404411,488738723681754,19481020753732902,490181264349894,19571900815825722,1442540668140
50,589,27404421,475639512826244,18655770469835772,475639512826244,18655770469835772,0
50,589,27404441,511699986233774,20927580294510162,513142526901914,21018460356602982,1442540668140
50,589,27404481,483899180232104,19176129516404952,483899180232104,19176129516404952,0
50,589,27404501,501466747226874,20282886237075462,501466747226874,20282886237075462,0
50,589,27404601,497233433199984,20016187453381392,497233433199984,20016187453381392,0
50,589,27404608,512613813725520,20985151426490160,512613813725520,20985151426490160,0
50,589,27404809,531305741303298,22162742863890174,531305741303298,22162742863890174,0
50,589,27404c01,496154516431054,19948215696938802,496154516431054,19948215696938802,0
50,589,27405003,477755754740004,18789093710402652,479198295408144,18879973772495472,1442540668140
50,589,27405005,477067940478376,18745761411920088,477067940478376,18745761411920088,0
50,589,27405009,499839412785778,20180364167286414,501281953453918,20271244229379234,1442540668140
50,589,27405011,475767085787474,18663807566393262,477209626455614,18754687628486082,1442540668140
50,589,27405021,476489931523944,18709346847790872,476489931523944,18709346847790872,0
50,589,27405041,476252993364174,18694419743725362,477695534032314,18785299805818182,1442540668140
50,589,27405081,468871065428974,18229358283807762,468871065428974,18229358283807762,0
50,589,27405101,479991087437394,18929919670338222,479991087437394,18929919670338222,0
50,589,27405201,482136312593754,19065068855188902,482136312593754,19065068855188902,0
50,589,27405401,471124375315464,18371316806656632,472566915983604,18462196868749452,1442540668140
50,589,27405408,481687928550192,19036820660444496,483130469218332,19127700722537316,1442540668140
50,589,27405801,487722885507624,19417022948762712,487722885507624,19417022948762712,0
50,589,27406009,539404218451878,22672946924250714,540846759120018,22763826986343534,1442540668140
50,589,27406208,524006062476000,21702863097770400,524006062476000,21702863097770400,0
50,589,27406401,510896647025934,20876969924416242,512339187694074,20967849986509062,1442540668140
50,589,27407001,504248460422954,20458134168428502,505691001091094,20549014230521322,1442540668140
50,589,27407008,505184421537432,20517099718640616,506626962205572,20607979780733436,1442540668140
50,589,2740c003,513855975838244,21063407639591772,513855975838244,21063407639591772,0
50,589,2740c005,510165520010536,20830908922446168,510165520010536,20830908922446168,0
50,589,2740c009,543574580493958,22935679732901754,543574580493958,22935679732901754,0
50,589,2740c00a,505869628460352,20560267754784576,505869628460352,20560267754784576,0
50,589,2740c00c,508179119900504,20705765715514152,508179119900504,20705765715514152,0
50,589,2740c011,514423394237714,21099154998758382,514423394237714,21099154998758382,0
50,589,2740c018,515027336811702,21137203380919626,515027336811702,21137203380919626,0
50,589,2740c021,517029394172824,21263332994670312,517029394172824,21263332994670312,0
50,589,2740c028,518299915779932,21343375855918116,518299915779932,21343375855918116,0
50,589,2740c041,534300046425574,22351384086593562,534300046425574,22351384086593562,0
50,589,2740c044,527538543633998,21925409410724274,527538543633998,21925409410724274,0
50,589,2740c048,534903988999562,22389432468754806,534903988999562,22389432468754806,0
50,589,2740c081,513071939654404,21014013360009852,513071939654404,21014013360009852,0
50,589,2740c088,506883957215948,20624170466387124,506883957215948,20624170466387124,0
50,589,2740c101,544022433591884,22963894478071092,544022433591884,22963894478071092,0
50,589,2740c108,543923729601252,22957676126661276,543923729601252,22957676126661276,0
50,589,2740c201,520608209269694,21488798345773122,520608209269694,21488798345773122,0
50,589,2740c208,520448610280040,21478743609424920,520448610280040,21478743609424920,0
50,589,2740c401,528220508361364,21968373188548332,528220508361364,21968373188548332,0
50,589,2740c408,540871677368152,22765396835975976,540871677368152,22765396835975976,0
50,589,2740c801,533124151168154,22277302685376102,533124151168154,22277302685376102,0
50,589,2740c808,528671315802318,21996774057328434,528671315802318,21996774057328434,0
50,589,2740d001,491372657417694,19646958579097122,491372657417694,19646958579097122,0
50,589,2740d004,491712490015136,19668368032735968,491712490015136,19668368032735968,0
50,589,2740d008,488022873298402,19435922179581726,488022873298402,19435922179581726,0
50,589,2740e001,537457633290344,22550312059074072,537457633290344,22550312059074072,0
50,589,2740e008,538061575864332,22588360441235316,538061575864332,22588360441235316,0
50,589,27414009,545701772651438,23069692838822994,545701772651438,23069692838822994,0
50,589,27414401,512638013323644,20986676001171972,512638013323644,20986676001171972,0
50,589,27415001,500007769577134,20190970645141842,500007769577134,20190970645141842,0
50,589,2741c001,540527155348024,22743691948707912,540527155348024,22743691948707912,0
50,589,2741c008,545382797015368,23049597373750584,545382797015368,23049597373750584,0
50,589,27424009,512255350645272,20962568252434536,512255350645272,20962568252434536,0
50,589,27424401,490232931686628,19575155858039964,490232931686628,19575155858039964,0
50,589,27425001,485383246275798,19269625677157674,485383246275798,19269625677157674,0
50,589,2742c001,513705351194048,21053918287007424,513705351194048,21053918287007424,0
50,589,2742c008,506314423748796,20588289857956548,506314423748796,20588289857956548,0
50,589,27444006,507339102817916,20652844639311108,508104086505566,20701038611633058,764983687650
50,589,27444009,499490697158162,20158395082746606,500933237826302,20249275144839426,1442540668140
50,589,2744400a,480516856442260,18963043117644780,481959397110400,19053923179737600,1442540668140
50,589,2744400c,477739018365932,18788039318836116,477739018365932,18788039318836116,0
50,589,27444018,483629705092300,19159152582597300,485072245760440,19250032644690120,1442540668140
50,589,27444028,474787396988360,18602087172049080,474787396988360,18602087172049080,0
50,589,27444048,482272576672800,19073653492168800,483715117340940,19164533554261620,1442540668140
50,589,27444088,478854429684602,18858310231912326,478854429684602,18858310231912326,0
50,589,27444108,483832875143834,19171952295843942,483832875143834,19171952295843942,0
50,589,27444208,479353464972582,18889749455055066,479353464972582,18889749455055066,0
50,589,27444401,466919354772528,18106400512451664,468361895440668,18197280574544484,1442540668140
50,589,27444402,484116492799096,19189820208125448,485559033467236,19280700270218268,1442540668140
50,589,27444404,475961212634624,18676037557763712,475961212634624,18676037557763712,0
50,589,27444408,482593480974714,19093870463189382,484036021642854,19184750525282202,1442540668140
50,589,27444410,489449143473016,19525777200582408,490891684141156,19616657262675228,1442540668140
50,589,27444420,474786339795386,18602020568891718,474786339795386,18602020568891718,0
50,589,27444440,515257061595426,21151676042294238,516699602263566,21242556104387058,1442540668140
50,589,27444480,496377722012108,19962277648545204,496377722012108,19962277648545204,0
50,589,27444500,503357527215362,20402005376350206,503357527215362,20402005376350206,0
50,589,27444600,496806570432600,19989295099036200,496806570432600,19989295099036200,0
50,589,27444808,494801580350172,19862980723843236,494801580350172,19862980723843236,0
50,589,27444c00,508724557695700,20740128296611500,508724557695700,20740128296611500,0
