q,r,tests,first_inactive_mask,literal_mass,literal_margin,literal_grid,primary_margin,primary_den
271,320,20,1804aa01,1241784575584800,-861238968014880,19773416807464320,-964587644176665600,22146226824360038400
271,325,266,20820649,1566780256164628,-159927898950036,24716771009330400,-145534388044532760,22492261618490664000
271,327,22,0202a129,34141649278090242,-4378527493925634,538825608003402720,-183898154744876628,22630675536142914240
271,332,365,0092a109,26024071411600046,-1677096088735662,410298398754884640,-93917380969197072,22976710330273539840
271,335,22,0202a129,20999845167880694,-1828680523625718,331204731525027360,-128007636653800260,23184331206751915200
271,337,225,01b00548,103139413573404350,-165858408991001790,1665910366028868960,-2322017725874025060,23322745124404165440
271,338,22,0202a129,4013722272229270,-4189915346592150,64263604624259040,-1525129186159542600,23391952083230290560
271,346,66,08068a81,54162236799010022,-8580189353695974,855200276922831840,-240245301903487272,23945607753839291520
271,349,175,21b40108,109129594651034352,-25758002789883504,1725230616451261920,-360612039058369056,24153228630317666880
271,358,266,20820649,55768147050393456,-26048344361325552,884860402134028320,-729353642117115456,24776091259752792960
271,359,175,21b40108,112624895119038408,-3288241380271176,1774664158469922720,-46035379323796464,24845298218578918080
271,361,266,20820649,5963006451773102,-25512880116654,93923729835455520,-6786426111029964,24983712136231168320
271,366,1,0a10d120,18661033240028924,-30533331133501308,301544606313830880,-2564799815214109872,25329746930361793920
271,370,1,0a10d120,11099094714687866,-32373454850844282,182904105469044960,-4532283679118199480,25606574765666294400
271,372,1,0a10d120,9525575081172304,-12864690917538768,153243980257848480,-2161268074146513024,25744988683318544640
271,378,276,1aa28002,935724712271888,-369593549264016,14830062605598240,-651963020901724224,26160230436275295360
271,383,266,20820649,114781787355155418,-341966033884043226,1893304659314708640,-4787524474376605164,26506265230405920960
271,384,10,22205c02,2490594094655716,-1279906496404452,39546833614928640,-860097165583791744,26575472189232046080
271,385,225,01b00548,305598345636970,-520721032335210,4943354201866080,-2806686364286781900,26644679148058171200
271,390,225,01b00548,311160901331884,-170280023555628,4943354201866080,-929728928613728880,26990713942188796800
271,397,225,01b00548,124379434932157238,-14142071837429046,1962511618140833760,-197989005724006644,27475162653971672640
271,409,22,0202a129,126018161389767408,-148183306697560176,2021831868563226720,-2074566293765842464,28305646159885174080
271,410,298,08b204c0,12718149399218076,-9466676955298332,202677522276509280,-1325334773741766480,28374853118711299200
271,412,22,0202a129,32164320404931304,-10309745658152808,509165482792206240,-577345756856557248,28513267036363549440
271,416,1,0a10d120,601192153721002,-1671727930505514,9886708403732160,-4868071733632056768,28790094871668049920
271,420,22,0202a129,313052205179146,-51127881178122,4943354201866080,-300631941327357360,29066922706972550400
271,431,225,01b00548,133878922048412900,-87970554967109220,2130585661004280480,-1231587769539529080,29828199254059926720
271,440,26,0230106c,305800754927880,-507969247007880,4943354201866080,-3129090561568540800,30451061883495052800
271,443,225,01b00548,137814432152226430,-77314420116428670,2189905911426673440,-1082401881630001380,30658682759973428160
271,449,225,01b00548,140664073779022224,-16427498473079568,2219566036637869920,-229984978623113952,31073924512930178880
271,462,1,0a10d120,309501917182142,-274796024989374,4943354201866080,-1777380689631271032,31973614977669805440
271,466,225,01b00548,72938398966494658,-12086981250023106,1151801529034796640,-338435475000646968,32250442812974305920
271,488,22,0202a129,19070731911892094,-4722314806121598,301544606313830880,-528899258285618976,33772995907149058560
271,495,225,01b00548,309253044084082,-290475030167154,4943354201866080,-2012991959058377220,34257444618931934400
271,512,1,0a10d120,9836159822842732,-13071268999766124,158187334459714560,-2927964255947611776,35433962918976061440
271,516,142,12048446,13416661020696284,-5007278417099868,212564230680241440,-841222774072777824,35710790754280561920
271,519,266,20820649,54143839983625880,-9739188722896920,855200276922831840,-409045926361670640,35918411630758937280
271,520,37,10864540,304090702398208,-615702556377216,4943354201866080,-4482314610426132480,35987618589585062400
271,526,298,08b204c0,82406741004701112,-8783937066946104,1300102155090779040,-245950237874490912,36402860342541813120
271,530,141,01860c09,16575888261763300,-3710130304521060,261997772698902240,-519418242632948400,36679688177846313600
271,538,81,08940509,83946732048580698,-30405002147318106,1329762280301975520,-851340060124906968,37233343848455314560
271,550,225,01b00548,1563902502390106,-341226386744922,24716771009330400,-525488635587179880,38063827354368816000
271,557,266,20820649,174099142122490812,-45547208040705084,2753448290439406560,-637660912569871176,38548276066151691840
271,558,285,03b40900,9726237852049008,-222936352306416,153243980257848480,-56179960781216832,38617483024977816960
271,588,266,20820649,2188229346036344,-555468851960568,34603479413062560,-653231369905627968,40693691789761570560
271,612,225,01b00548,312567305858096,-81676538404272,4943354201866080,-699804581047802496,42354658801588573440
271,616,266,20820649,313520063704540,-21652794078300,4943354201866080,-186733696131259200,42631486636893073920
271,619,225,01b00548,193976324478013612,-19236561705556524,3059936250955103520,-269311863877791336,42839107513371449280
271,626,22,0202a129,97010366556445582,-77426367680260494,1547269865184083040,-2167938295047293832,43323556225154325120
272,282,37,10864540,53145406979964,-81177330560508,857334492574560,-927369824323243392,9794189243171773440
272,294,248,2380c108,8011634456866,-6019492878882,127688115915360,-481366806538435776,10210963253519508480
272,306,37,10864540,1117065035970,-2589540399810,18241159416480,-88748728582288320,625161015521602560
272,308,284,01a48441,1148052011860,-637360918740,18241159416480,-186884419149267840,5348599799462599680
272,313,204,118284c0,358877408608112,-228654847121904,5709482897358240,-870717657840210432,21741710873140177920
272,332,37,10864540,95029630029256,-69198234428232,1514016231567840,-263506876702707456,5765373809810334720
272,384,204,118284c0,9215283750600,-3154225039560,145929275331840,-36033866851933440,1667096041390940160
272,385,204,118284c0,1155434006328,-172295267256,18241159416480,-252598645418676480,26742998997312998400
272,416,37,10864540,2231037075088,-5373939601296,36482318832960,-266031506022557184,1806020711506851840
272,440,175,21b40108,1132487943354,-1617897234618,18241159416480,-338852396818393920,3820428428187571200
272,462,76,21948006,1150123208344,-506875540248,18241159416480,-445872055228072704,16045799398387799040
272,512,37,10864540,36236742403134,-51953633911998,583717101327360,-197839437936888384,2222794721854586880
272,520,37,10864540,1135214667372,-1446113621484,18241159416480,-357942043589719680,4515051778767129600
273,306,199,08c42c01,1143931903418,-896927750586,18241159416480,-349661901999448584,7111206551558229120
274,277,203,06418124,42897493176058374,-66392964692320518,692233758695999520,-1859003011384974504,19382545243487986560
274,282,6,024085d0,7368330750354760,-5614464658509000,117454825482714720,-471615031314756000,9866205340548036480
274,294,16,102232c0,1099560674270354,-700765042584978,17493271880404320,-412049845039967064,10286043865677740160
274,306,161,04c10690,156077428906098,-163277339146866,2499038840057760,-699480120905173944,10705882390807443840
274,313,91,2210812c,49325859203733514,-21267497917104138,782199156938078880,-595489941678915864,21901576394266208640
274,316,184,03648840,12217082258759086,-20020091156429742,197424068364563040,-1121125104760065552,11055747828415530240
274,366,28,0b2a0802,9629551419470378,-3103737547459626,152441369243523360,-260713953986608584,12805075016455962240
274,372,24,10740051,4901814348599662,-1066512205383534,77470204041790560,-179174050504433712,13014994279020814080
274,381,203,06418124,20051030027651478,-6296839007298966,317377932687335520,-528934476613113144,26659746345736183680
274,416,20,1804aa01,314719454253910,-164985102465750,4998077680115520,-480436618380264000,14554402204496394240
274,440,26,0230106c,156819270709810,-116541305513010,2499038840057760,-717894441960141600,15394079254755801600
274,442,258,32260808,158625007193474,-2779907042178,2499038840057760,-17202064776997464,15464052342277418880
274,462,90,03208321,157518018778802,-72520177166514,2499038840057760,-469060505913012552,16163783217493591680
274,488,398,0262a202,9630739119924756,-3028912418833812,152441369243523360,-339238190909386944,17073433355274616320
274,512,91,2210812c,4989232549567972,-5555320904611044,79969242881848320,-1244391882632873856,17913110405534023680
274,520,37,10864540,156522794167244,-135219327694668,2499038840057760,-984396705617183040,18193002755620492800
274,550,203,06418124,787348207410666,-377839734283242,12495194200288800,-581873190796192680,19242599068444752000
274,554,203,06418124,43894430624160072,-3585905461913544,692233758695999520,-100405352933579232,19382545243487986560
274,588,398,0262a202,1089470114626062,-1336470300175374,17493271880404320,-1571689073006239824,20572087731355480320
275,282,92,19c00c40,267993616286176,-263092025462112,4286672462872800,-1215485157634957440,19804426778472336000
275,294,54,00e8240a,40515667988326,-1275235042662,638440579576800,-41241101279689080,20647168343513712000
275,306,340,01e08c40,5736355441174,-3432795535638,91205797082400,-808835284107025560,21489909908555088000
275,308,78,05800683,5782652810380,-516061275660,91205797082400,-11126281103229600,1966396985096544000
275,315,39,0090c4a4,5786627056326,-265683781062,91205797082400,-12888320219317620,4424393216467224000
275,316,184,03648840,439639179244746,-1123763585619402,7205257969509600,-3461191843707758160,22192194546089568000
275,320,184,03648840,23136633784518,-1684824893766,364823188329600,-20757042691197120,4494621680220672000
275,335,20,1804aa01,387822150155700,-10358158274100,6110788404520800,-7975781871057000,4705307071481016000
275,338,20,1804aa01,74221611212758,-66739941881046,1185675362071200,-1336133636458540920,23737220748665424000
275,366,36,02380a81,348969036492354,-269165189087298,5563553622026400,-1243543173583316760,25703617733761968000
275,370,1,0a10d120,208555918875904,-359435079013248,3374614492048800,-553530021680401920,5196906317755152000
275,372,21,19801c80,178778688035926,-46461491954262,2827379709554400,-429304185657380880,26124988516282656000
275,384,36,02380a81,45769548304654,-35103963443598,729646376659200,-1297442488875382080,26967730081324032000
275,416,92,19c00c40,11541782407884,-2514084962508,182411594164800,-402655847595281280,29215040921434368000
275,420,20,1804aa01,5650850174060,-8819627363820,91205797082400,-570453497891877600,5899190955289632000
275,440,36,02380a81,5786054764300,-301738178700,91205797082400,-1858707180792000,561827710027584000
275,462,90,03208321,5606789346386,-11595459507282,91205797082400,-374997160465499880,2949595477644816000
275,512,214,210804a5,185097254749288,-13214977342056,2918585506636800,-162808520854129920,35956973441765376000
275,520,1,0a10d120,5766681225898,-1522271098026,91205797082400,-121903469529922080,7303760230358592000
275,530,354,037400c0,306126044313918,-49688189691966,4833907245367200,-76519812125627640,7444217157865488000
275,540,323,0c380c40,17330362038938,-2656756535706,273617391247200,-73645291169770320,7584674085372384000
275,564,184,03648840,271776224807788,-24787688600556,4286672462872800,-229038242669137440,39608853556944672000
276,294,26,0230106c,185719431432332,-46982483976204,2936826666053280,-55251401156015904,3453708159278657280
276,306,120,02c1c300,26523657745476,-7196228351172,419546666579040,-61657284512841696,3594675839249214720
276,320,223,009041ac,105960276059984,-37249273485648,1678186666316160,-125157558911777280,5638707198822297600
276,384,107,22a40482,210519251822346,-162780465721482,3356373332632320,-109388472964835904,2255482879528919040
276,516,223,009041ac,1112912455668228,-2048541944496516,18040506662898720,-344155046675414688,3030805119366984960
276,520,223,009041ac,26301069926598,-21219260940486,419546666579040,-463428658940214240,9162899198086233600
277,282,2,06411019,15004893338125156,-4618337470727652,237481654443153120,-387940347541122768,19948458973224862080
277,294,81,08940509,2239133669611956,-413011248665652,35369608108554720,-242850614215403376,20797329567830175360
277,306,2,06411019,320354090371866,-28896940032282,5052801158364960,-123794491098296088,21646200162435488640
