q,r,tests,first_inactive_mask,margin_num,den
24,238,2,06411019,-48906073285862688,729354518108536320
24,239,118,02c1c300,-117094717123900992,1464838065781009920
24,241,118,02c1c300,-103729809505041216,1477096124908884480
24,242,37,10864540,-163302059550966336,741612577236410880
24,243,118,02c1c300,-10273538337088320,496451394678919680
24,244,2,06411019,-10658733001618464,373870803400174080
24,245,159,04c10690,-58548572290787040,1501612243164633600
24,247,149,11419201,-83378590586534880,1513870302292508160
24,248,18,05414214,-5728437529774848,189999916482055680
24,249,48,04615060,-3183257622865824,508709453806794240
24,250,1,0a10d120,-51189096730080960,766128695492160000
24,251,37,10864540,-83972617835809248,1538386420548257280
24,253,32,32a40801,-75752624829353472,1550644479676131840
24,254,1,0a10d120,-115531795900459008,778386754620034560
24,255,418,018c2114,-6041460052958400,520967512934668800
24,256,1,0a10d120,-45127877352062400,196128946045992960
24,257,75,21948006,-28467032799983904,1575160597931880960
24,258,39,0090c4a4,-5026201832225952,263548271249303040
24,259,13,12904122,-21320494885702656,1587418657059755520
24,260,1,0a10d120,-154708359641559360,398386921655923200
24,261,18,05414214,-1574766570879936,533225572062543360
24,262,1,0a10d120,-21487443546659328,802902872875783680
24,263,48,04615060,-7546204424594304,1611934775315504640
24,265,1,0a10d120,-18631433022027840,1624192834443379200
24,266,48,04615060,-74939121707619456,815160932003658240
24,267,118,02c1c300,-39815917038112320,545483631190417920
24,269,30,0080501f,-117989053255807776,1648708952699128320
24,270,11,04518811,-12523212491569920,275806330377177600
24,271,1,0a10d120,-216506272857934752,1660967011827002880
24,272,401,2051d200,-1619693255763072,208387005173867520
24,273,418,018c2114,-6007487113214496,557741690318292480
24,274,1,0a10d120,-80511204067660800,839677050259407360
24,275,1,0a10d120,-192387406175062560,1685483130082752000
24,276,46,0ac44140,-5765845096186560,140967679970557440
24,277,1,0a10d120,-12587884648538976,1697741189210626560
24,278,401,2051d200,-20207608843363200,851935109387281920
24,279,18,05414214,-78998321405721312,569999749446167040
24,280,37,10864540,-2194583029984800,214516034737804800
24,281,2,06411019,-97864596351827424,1722257307466375680
24,282,1,0a10d120,-18854937371190816,288064389505052160
24,283,138,10259240,-42878874890438496,1734515366594250240
24,285,118,02c1c300,-37247255828193600,582257808574041600
24,287,46,0ac44140,-65300624838362592,1759031484849999360
24,288,1,0a10d120,-4217449439270592,73548354767247360
24,291,201,06418124,-23789552098203360,594515867701916160
24,292,65,08068a81,-4808608523187840,447419158167421440
24,293,118,02c1c300,-79203734812585152,1795805662233623040
24,294,1,0a10d120,-27925780725434592,300322448632926720
24,295,418,018c2114,-64485359940990240,1808063721361497600
24,296,4,09034019,-8742645078787872,226774093865679360
24,297,1,0a10d120,-1340369462855808,606773926829790720
24,299,138,10259240,-50262940181039040,1832579839617246720
24,300,9,0ca81140,-6634613385882720,153225739098432000
24,301,401,2051d200,-54934915132419840,1844837898745121280
24,302,2,06411019,-43821368424753696,925483464154529280
24,303,91,19c00c40,-18871946084926368,619031985957665280
24,304,75,21948006,-11744462451943872,232903123429616640
24,305,118,02c1c300,-51419791617012000,1869354017000870400
24,306,1,0a10d120,-29037689914064832,312580507760801280
24,307,177,30c48500,-65274889963020192,1881612076128744960
24,308,30,0080501f,-58333078031703552,471935276423170560
24,309,75,21948006,-2936247412849632,631290045085539840
24,310,1,0a10d120,-72391511494078560,949999582410278400
24,311,37,10864540,-89122982820161472,1906128194384494080
24,312,20,1804aa01,-381593023104384,79677384331184640
24,313,1,0a10d120,-178472872440751392,1918386253512368640
24,314,1,0a10d120,-97973770714019424,962257641538152960
24,315,1,0a10d120,-29035132289956800,643548104213414400
24,316,1,0a10d120,-117507904993698912,484193335551045120
24,317,401,2051d200,-4373606172001248,1942902371768117760
24,318,401,2051d200,-15783819925212864,324838566888675840
24,319,30,0080501f,-64542535828227072,1955160430895992320
24,320,1,0a10d120,-33605182022469120,245161182557491200
24,321,75,21948006,-20596717855165536,655806163341288960
24,322,1,0a10d120,-67031538638176224,986773759793902080
24,323,46,0ac44140,-204090565866255936,1979676549151741440
24,324,11,04518811,-18372366276518016,165483798226306560
24,325,1,0a10d120,-37435770975395520,1991934608279616000
24,326,39,0090c4a4,-23337269089085952,999031818921776640
24,327,11,04518811,-35285575273125408,668064222469163520
24,328,30,0080501f,-30533699735173152,251290212121428480
24,329,37,10864540,-27319106386615680,2016450726535365120
24,330,75,21948006,-28855645455843360,337096626016550400
24,331,48,04615060,-102282063028709760,2028708785663239680
24,332,1,0a10d120,-50820774355929312,508709453806794240
24,333,75,21948006,-34641700529204160,680322281597038080
24,334,401,2051d200,-120933631998039168,1023547937177525760
24,335,2,06411019,-176633031471452640,2053224903918988800
24,337,118,02c1c300,-48176764738728192,2065482963046863360
24,338,1,0a10d120,-6676248304305216,1035805996305400320
24,339,149,11419201,-39026231820434880,692580340724912640
24,341,37,10864540,-13419549468220896,2089999081302612480
24,343,401,2051d200,-118674667172075616,2102257140430487040
24,344,37,10864540,-21087681026342112,263548271249303040
24,345,138,10259240,-28136025352693440,704838399852787200
24,346,2,06411019,-54451151497316448,1060322114561149440
24,347,46,0ac44140,-33194074809073248,2126773258686236160
24,348,75,21948006,-3474476793271008,177741857354181120
24,349,75,21948006,-224142602202257760,2139031317814110720
24,350,2,06411019,-112744859628764160,1072580173689024000
24,353,118,02c1c300,-104102339107421088,2163547436069859840
24,355,401,2051d200,-60308844720223680,2175805495197734400
24,356,18,05414214,-18006001060126464,545483631190417920
24,357,118,02c1c300,-19833068002158432,729354518108536320
24,358,39,0090c4a4,-2124874589695200,1097096291944773120
24,359,75,21948006,-42822310502776896,2200321613453483520
24,360,275,14438600,-3894521214588480,91935443459059200
24,361,118,02c1c300,-301202928472594176,2212579672581358080
24,363,75,21948006,-2406911959622016,741612577236410880
24,364,421,1c81a100,-24042757227862464,557741690318292480
24,365,418,018c2114,-109839146785048800,2237095790837107200
24,366,1,0a10d120,-74728240019705664,373870803400174080
24,367,46,0ac44140,-62295313850562240,2249353849964981760
24,368,118,02c1c300,-9784037534076288,281935359941114880
24,369,37,10864540,-23186291969262240,753870636364285440
24,370,1,0a10d120,-381478404920427360,1133870469328396800
24,371,401,2051d200,-81368900967205152,2273869968220730880
24,372,1,0a10d120,-44667466749974880,189999916482055680
24,373,138,10259240,-80302535468745408,2286128027348605440
24,375,11,04518811,-86519365738313760,766128695492160000
24,376,418,018c2114,-28768969688560416,288064389505052160
24,377,149,11419201,-75437040203336448,2310644145604354560
24,378,18,05414214,-29944975933299168,386128862528048640
24,379,37,10864540,-76428094856113728,2322902204732229120
24,381,1,0a10d120,-122811611679136800,778386754620034560
24,383,18,05414214,-67828814457518016,2347418322987978240
24,384,1,0a10d120,-14392906651896192,98064473022996480
24,385,75,21948006,-119737199417109120,2359676382115852800
24,387,46,0ac44140,-50303298256200864,790644813747909120
24,388,401,2051d200,-3081032228125152,594515867701916160
24,389,37,10864540,-13919927494348512,2384192500371601920
24,390,24,10740051,-4282269825244320,398386921655923200
24,391,118,02c1c300,-36055363580601120,2396450559499476480
24,393,118,02c1c300,-51809458682449440,802902872875783680
24,394,75,21948006,-5293146633219648,1207418824095644160
24,395,149,11419201,-268652557097951040,2420966677755225600
24,397,75,21948006,-100264318813326528,2433224736883100160
24,398,118,02c1c300,-54254347353134208,1219676883223518720
24,400,38,25c10240,-5049978143999040,306451478196864000
24,402,18,05414214,-453901702411584,410644980783797760
24,403,138,10259240,-759728258531424,2469998914266723840
24,404,18,05414214,-66328623600363936,619031985957665280
24,405,310,01e44140,-19443658023478080,827418991131532800
24,406,37,10864540,-64260077592398688,1244193001479267840
24,407,149,11419201,-45355059739614240,2494515032522472960
24,408,401,2051d200,-1910034702711072,104193502586933760
24,409,18,05414214,-52894477181109312,2506773091650347520
24,410,1,0a10d120,-131710328645374080,1256451060607142400
24,411,75,21948006,-9413209064020608,839677050259407360
24,412,1,0a10d120,-115234867791959328,631290045085539840
24,413,149,11419201,-1028122687771200,2531289209906096640
24,415,37,10864540,-159557866400106720,2543547269033971200
24,416,1,0a10d120,-69060617227195776,318709537324738560
24,417,37,10864540,-11058318449287200,851935109387281920
24,418,46,0ac44140,-55618493715005760,1280967178862891520
24,419,46,0ac44140,-112054333694480352,2568063387289720320
24,420,1,0a10d120,-3838498700631840,214516034737804800
24,421,275,14438600,-18330646280135616,2580321446417594880
24,422,1,0a10d120,-112381942079205792,1293225237990766080
24,423,37,10864540,-24796729272788928,864193168515156480
24,424,1,0a10d120,-4783239912796128,324838566888675840
24,425,118,02c1c300,-233013098564759520,2604837564673344000
24,427,1,0a10d120,-58539681976462848,2617095623801218560
24,428,1,0a10d120,-139493294387248032,655806163341288960
24,429,138,10259240,-21732154402742784,876451227643031040
24,430,138,10259240,-115951382444177280,1317741356246515200
24,431,18,05414214,-42702767907956352,2641611742056967680
24,432,61,0481c320,-2591929125559872,110322532150871040
24,433,118,02c1c300,-90963919849110336,2653869801184842240
24,434,1,0a10d120,-58705987502691648,1329999415374389760
24,436,149,11419201,-44752028442256800,668064222469163520
24,437,37,10864540,-225549500430657312,2678385919440591360
24,438,75,21948006,-20533901209168032,447419158167421440
24,439,1,0a10d120,-73699025777427456,2690643978568465920
24,440,2,06411019,-46215306609595200,337096626016550400
24,441,42,01e05110,-3486319710241536,900967345898780160
24,442,138,10259240,-65533457547911808,1354515533630138880
24,443,75,21948006,-45426590521466112,2715160096824215040
24,444,118,02c1c300,-612170223702912,226774093865679360
24,445,1,0a10d120,-144299810059191360,2727418155952089600
24,446,1,0a10d120,-113001040323353952,1366773592758013440
24,447,418,018c2114,-20170900378685952,913225405026654720
24,448,1,0a10d120,-249216635328192,343225655580487680
24,449,118,02c1c300,-99125725787998560,2751934274207838720
24,450,159,04c10690,-15467686869972960,459677217295296000
24,451,75,21948006,-61053716620401120,2764192333335713280
24,453,46,0ac44140,-102836292878749248,925483464154529280
24,454,2,06411019,-43635170413366560,1391289711013762560
24,455,138,10259240,-358182506588830560,2788708451591462400
24,456,74,0840e805,-1853637357833856,116451561714808320
24,457,401,2051d200,-43962794777180160,2800966510719336960
24,458,37,10864540,-3239253094660128,1403547770141637120
24,459,18,05414214,-21823302384400608,937741523282403840
24,460,18,05414214,-36774823370866560,704838399852787200
24,461,401,2051d200,-1315075384992096,2825482628975086080
24,462,1,0a10d120,-120093164592353568,471935276423170560
24,463,177,30c48500,-69072381550134144,2837740688102960640
24,465,37,10864540,-55474264446269760,949999582410278400
24,466,1,0a10d120,-110924908908012864,1428063888397386240
24,467,149,11419201,-90678247068405024,2862256806358709760
24,468,138,10259240,-6887472862338432,239032152993553920
24,471,37,10864540,-31293653592172608,962257641538152960
24,473,75,21948006,-109908947839233312,2899030983742333440
24,474,46,0ac44140,-45053352406058976,484193335551045120
24,475,138,10259240,-166339608647153760,2911289042870208000
24,476,401,2051d200,-9254878350086880,729354518108536320
24,477,45,01508125,-34455874585509216,974515700666027520
24,478,267,1844c804,-35852184897066720,1464838065781009920
24,479,401,2051d200,-33107309733193920,2935805161125957120
24,480,118,02c1c300,-550604813613120,122580591278745600
24,481,37,10864540,-211358652832035072,2948063220253831680
24,483,1,0a10d120,-86521044185400384,986773759793902080
24,484,1,0a10d120,-58496583049271136,741612577236410880
24,485,11,04518811,-132161718719540160,2972579338509580800
24,486,18,05414214,-15924931921154592,496451394678919680
24,487,18,05414214,-37590602869727712,2984837397637455360
24,488,46,0ac44140,-19835085348163008,373870803400174080
24,489,75,21948006,-53553663072572544,999031818921776640
24,491,46,0ac44140,-70296019096403520,3009353515893204480
24,492,401,2051d200,-11458339034196096,251290212121428480
24,493,75,21948006,-22723472174479776,3021611575021079040
24,494,118,02c1c300,-31578809521188384,1513870302292508160
24,495,38,25c10240,-47751277227635520,1011289878049651200
24,496,138,10259240,-33145513036900992,379999832964111360
24,497,138,10259240,-105237343888211808,3046127693276828160
24,498,118,02c1c300,-1549776843133344,508709453806794240
24,499,401,2051d200,-266050642379516064,3058385752404702720
24,500,118,02c1c300,-91150297549214400,766128695492160000
24,501,401,2051d200,-33495488280366336,1023547937177525760
24,502,310,01e44140,-4440076683251328,1538386420548257280
24,503,401,2051d200,-244554005158781472,3082901870660451840
24,504,18,05414214,-14132873389223232,128709620842682880
24,505,401,2051d200,-82345053257933760,3095159929788326400
24,506,74,0840e805,-21497985734524992,1550644479676131840
24,507,401,2051d200,-20589426923712192,1035805996305400320
24,508,18,05414214,-18403813167528096,778386754620034560
24,509,118,02c1c300,-161076676927894560,3119676048044075520
24,510,401,2051d200,-66615559312720320,520967512934668800
24,511,401,2051d200,-56811492005373504,3131934107171950080
24,512,1,0a10d120,-77067630512905536,392257892091985920
24,513,38,25c10240,-23810677283637216,1048064055433274880
24,514,46,0ac44140,-52904984349736512,1575160597931880960
24,515,182,03648840,-76569966264808800,3156450225427699200
24,516,37,10864540,-3933039378367008,263548271249303040
24,517,1,0a10d120,-68405910772798368,3168708284555573760
24,518,37,10864540,-90693426102945120,1587418657059755520
24,519,33,1e808042,-54151217807704416,1060322114561149440
24,520,1,0a10d120,-111038522764609440,398386921655923200
24,521,75,21948006,-82490431248493632,3193224402811322880
24,523,18,05414214,-48020630138919648,3205482461939197440
24,524,46,0ac44140,-25614780957894240,802902872875783680
24,525,138,10259240,-46760146182509760,1072580173689024000
24,526,46,0ac44140,-5859124316367840,1611934775315504640
24,527,46,0ac44140,-230763502045526688,3229998580194946560
24,529,401,2051d200,-62140863151817856,3242256639322821120
24,530,11,04518811,-78744232443562560,1624192834443379200
24,531,46,0ac44140,-378762826280832,1084838232816898560
24,532,75,21948006,-70763518960968960,815160932003658240
24,533,138,10259240,-43164450287929152,3266772757578570240
24,534,118,02c1c300,-37572390270233280,545483631190417920
