q96_lo,q96_hi,q100,q210,count8,count9,least8,least9,least8_tick96,least8_tick100,least8_tick210,least9_tick96,least9_tick100,least9_tick210
02000001a0000000,0006800001080000,0000000000000000,0000000000000000,0,2,-,00232a89,-,-,-,8598452473044,-5453726103000,5877243960966
02000001a0000000,0006800100080000,0000000000000000,0000000000000000,0,2,-,0061228b,-,-,-,2936242938636,-11027423869434,3736476522324
02000001a0000000,0006800100080000,0000000000000400,0000000000000000,0,1,-,00632289,-,-,-,13552482881952,11507140863540,7729788610530
02000001a0000000,0006800101080000,0000000000000000,0000000000000000,0,4,-,0023228d,-,-,-,1245831365268,-12105030922110,2582931713040
02000001a0000000,0006800101080000,0000000000000400,0000000000000000,0,1,-,0023228b,-,-,-,5788468607796,3346129873800,4389709480002
02000001a0008000,0000000000000000,0000000000000000,0000000000000000,1,16,20222289,2022228b,6704839408176,3062295486810,3882265118802,13317150372120,23155971167070,7283551683114
02000001a0008000,0006800000080040,0000000000000000,0000000000000000,0,6,-,00602a8b,-,-,-,1211640951780,-14547060046134,2666889626436
02000001a0008000,0006800000080040,0000000000000400,0000000000000000,0,1,-,00622a89,-,-,-,15805036781856,11711817329940,8648779658022
02000001a0008000,0006800001080040,0000000000000000,0000000000000000,2,13,00222a89,00222a8b,2757922300476,-16944021099180,2305508895522,8063211612708,-117899548200,5053284633978
02000001a0008000,0006800100080040,0000000000000000,0000000000000000,0,1,-,00e02389,-,-,-,1202723178930,-5116260888144,2924355319326
02000001a0008000,0006800100080040,0000000000000400,0000000000000000,1,7,00622289,0062228b,5756149253232,1817968750920,3180151817010,11388732095664,19462324127400,5927927555466
02000001a0008000,0006800101080040,0000000000000000,0000000000000000,1,5,0022228b,002222ab,768613739292,-6092476862220,1228312066590,768613739292,-6092476862220,1228312066590
02000001a0008000,0006800101080040,0000000000000400,0000000000000000,0,4,-,0022228f,-,-,-,4872962395980,7183364372730,3296203677648
02000001b0000000,0000000000000000,0000000000000000,0000000000000000,0,7,-,2023208b,-,-,-,4113198503820,5784247631988,2660632354674
02000001b0000000,00068000000a0000,0000000000000000,0000000000000000,0,2,-,00632889,-,-,-,7078222509624,-4644659129922,3953500273926
02000001b0000000,00068000010a0000,0000000000000000,0000000000000000,0,2,-,0223208b,-,-,-,308111527332,17724753660600,5034661054794
02000001b0000000,00068001000a0000,0000000000000000,0000000000000000,0,1,-,00632189,-,-,-,200612188224,-8579607479982,159347851866
02000001b0000000,00068001000a0000,0000000000000400,0000000000000000,0,2,-,0063208b,-,-,-,2865110273928,1644536004678,1423081211958
02000001b0008000,0000000000000000,0000000000000000,0000000000000000,4,34,2022208b,2022208f,1343392554168,223639158078,624259400688,5717723440464,12708628513938,2533980635928
02000001b0008000,00068000000a0040,0000000000000000,0000000000000000,2,11,00622889,0062288d,804632134572,-15307689818232,165235107240,3401261970372,-11858731105032,2153341767780
02000001b0008000,00068000000a0040,0000000000000400,0000000000000000,0,2,-,0062288b,-,-,-,5778887419116,690846663528,2583847066752
02000001b0008000,00068000010a0040,0000000000000000,0000000000000000,0,6,-,00a2288b,-,-,-,1210921501986,-4241535252192,1676095320690
02000001b0008000,00068001000a0040,0000000000000000,0000000000000000,0,1,-,006220ad,-,-,-,687491005068,-460528691112,962285007096
02000001b0008000,00068001000a0040,0000000000000400,0000000000000000,0,5,-,0062208f,-,-,-,2409816476340,6883134900138,396639932094
02000001b0008000,00068001010a0040,0000000000000400,0000000000000000,0,2,-,0022209f,-,-,-,2111361351120,10371150322218,1860934986918
02000001c0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20232249,-,-,-,2837969303148,-1468189891350,-416771065242
02000001c0000000,0004800100280000,0000000000000000,0000000000000000,0,1,-,00632249,-,-,-,2991943159380,-7773796676520,-985085393544
02000001c0008000,0000000000000000,0000000000000000,0000000000000000,0,5,-,2022224b,-,-,-,3359733623820,2947251345570,-1424807455806
02000001c0008000,0004800000280040,0000000000000000,0000000000000000,0,1,-,00622a49,-,-,-,967181763996,-12636076810140,-2382425624376
02000001c0008000,0004800000280040,0000000000000000,0000000000000200,0,1,-,02622249,-,-,-,555829644636,13446795229812,979480306098
02000001c0008000,0004800100280040,0000000000000000,0000000000000000,0,1,-,0062224b,-,-,-,828192373092,-3381511683060,-3499526102688
02000001c0008000,0004800100280040,0000000000000400,0000000000000000,0,1,-,00e22249,-,-,-,4889384512614,10777667357520,113405042268
02000001c0008000,0004800101280040,0000000000000400,0000000000000000,0,1,-,00a2224b,-,-,-,4245099730074,10228312079370,-41726587266
02000001d0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,20632049,-,-,-,691798581684,-2258514008982,-2597221814922
02000001d0008000,0000000000000000,0000000000000000,0000000000000000,0,6,-,2062204b,-,-,-,2588717396160,6660855246528,-3081327723684
02000001d0008000,00048001002a0040,0000000000000400,0000000000000000,0,1,-,00e2204b,-,-,-,268750781334,5928584177628,-3380783838516
02000001e0000000,0000000000000000,0000000000000000,0000000000000000,1,9,20232209,2023220b,567733620636,-9942138780840,-1548849132180,8947669423140,11007700725420,2023670197332
02000001e0000000,0006800000280000,0000000000000000,0000000000000200,0,2,-,00632a09,-,-,-,5914217694672,-15023567232450,718951049838
02000001e0000000,0006800001280000,0000000000000000,0000000000000200,0,1,-,0223220b,-,-,-,2046296892024,14146046091072,2849556120138
02000001e0000000,0006800100280000,0000000000000000,0000000000000000,1,5,00632209,0063220d,505693746936,-18942838497450,-2251821370050,2471059624320,-13910494193190,-579346688718
02000001e0000000,0006800100280000,0000000000000000,0000000000000200,0,1,-,0063220b,-,-,-,7340990397048,-1854596872170,384731618166
02000001e0000000,0006800101280000,0000000000000400,0000000000000000,0,1,-,00a3220b,-,-,-,2921580904662,1010124897390,-48976246494
02000001e0008000,0000000000000000,0000000000000000,0000000000000000,2,24,2022220b,2022220f,1089497941308,-5526697543920,-2556885522744,5759951545404,9164406059550,-205941437982
02000001e0008000,0006800000280040,0000000000000000,0000000000000000,0,4,-,00622a0b,-,-,-,3750466908384,-10631282238990,-1795489659306
02000001e0008000,0006800000280040,0000000000000000,0000000000000200,0,2,-,0262220b,-,-,-,5090545687752,21651283230822,2665582772832
02000001e0008000,0006800001280040,0000000000000000,0000000000000000,0,3,-,00a22a0b,-,-,-,1237042579626,-8354451159180,-1365041757492
02000001e0008000,0006800100280040,0000000000000000,0000000000000000,0,3,-,0062220f,-,-,-,2446291617336,-624113239050,-2568250662138
02000001e0008000,0006800100280040,0000000000000400,0000000000000000,0,1,-,00e2220b,-,-,-,8231479107138,14179485554010,820004486742
02000001e0008000,0006800101280040,0000000000000400,0000000000000000,0,3,-,0022221f,-,-,-,1232942124456,4613515666830,-1109380171914
02000001f0000000,0000000000000000,0000000000000000,0000000000000000,0,6,-,2063200b,-,-,-,5300480219328,4309771795308,-1097587603224
02000001f0000000,00068000002a0000,0000000000000000,0000000000000200,0,2,-,0263200b,-,-,-,536343752448,12791207321550,796916351700
02000001f0008000,0000000000000000,0000000000000000,0000000000000000,1,29,2062200b,2022201f,102467983716,-4508186574402,-4348063700190,5530811109768,16607045837718,54398116710
02000001f0008000,00068000002a0040,0000000000000000,0000000000000000,0,3,-,00e2280b,-,-,-,485590620690,-8084773118142,-3029464743102
02000001f0008000,00068000002a0040,0000000000000000,0000000000000200,0,1,-,0262280b,-,-,-,1441604917872,9629393850090,864587401272
02000001f0008000,00068000012a0040,0000000000000000,0000000000000000,0,1,-,0222201f,-,-,-,784113032052,26923619779560,2120488761006
02000001f0008000,00068001002a0040,0000000000000400,0000000000000000,0,1,-,0062201f,-,-,-,1196988660504,6044856542928,-2817992368044
02000001f0008000,00068001012a0040,0000000000000400,0000000000000000,0,1,-,0022203f,-,-,-,1692670080024,13284899873028,-603291731616
02010000e0000200,0000000000000000,0000000000000000,0000000000000000,0,1,-,2061a209,-,-,-,6689621221164,3716310016566,3404318418270
02010000e0000200,0006800000280000,0000000000000000,0000000000000200,0,1,-,0261a209,-,-,-,6817343550948,22606276351428,7521300719226
02010000e0000200,0006800100280000,0000000000000000,0000000000000000,0,2,-,0061a20b,-,-,-,35277911424,-11858101481394,-321273108450
02010000e0008200,0000000000000000,0000000000000000,0000000000000000,0,5,-,2060a20b,-,-,-,2787073772868,3761603355006,184126143222
02010000e0008200,0006800000280040,0000000000000000,0000000000000000,0,1,-,02e0a209,-,-,-,1309407039234,23266153430478,5041473764040
02010000e0008200,0006800000280040,0000000000000000,0000000000000200,0,3,-,0260a20b,-,-,-,1137129956676,20028520507968,3635726423490
02010000e0008200,0006800100280040,0000000000000000,0000000000000000,0,1,-,00e0a20b,-,-,-,1342832091426,5840502326946,526774659390
02010000f0000200,0000000000000000,0000000000000000,0000000000000000,0,1,-,2261a009,-,-,-,2027887436484,19356705190368,5231564557002
02010000f0008200,0000000000000000,0000000000000000,0000000000000000,0,6,-,20e0a00b,-,-,-,274915214154,6758792003376,-226212479136
02010000f0008200,00068000002a0040,0000000000000000,0000000000000000,0,1,-,02e0a109,-,-,-,1900188589194,29392635951378,5336864539020
02010000f0008200,00068000002a0040,0000000000000000,0000000000000200,0,1,-,0260a129,-,-,-,900486852300,22265325209988,1726901081766
02010001c0000200,0000000000000000,0000000000000000,0000000000000000,0,1,-,20612249,-,-,-,3335875065180,-7532276833494,187528660578
02010001c0000200,0004800100280000,0000000000000000,0000000000000000,0,1,-,00e12249,-,-,-,358789805766,-9907344513864,-280745530884
02010001c0008200,0000000000000000,0000000000000000,0000000000000000,0,1,-,20e02249,-,-,-,1716195421206,2226384707526,-472541402214
02010001c0008200,0004800100280040,0000000000000400,0000000000000000,0,1,-,00e0224b,-,-,-,633902569146,582099353766,-1491978322926
02010001e0000200,0000000000000000,0000000000000000,0000000000000000,1,8,20612209,2061220b,849625652736,-18701318654424,-1079207315928,8784442254168,1135722849156,2270752413048
02010001e0000200,0006800000280000,0000000000000000,0000000000000200,0,1,-,0261220b,-,-,-,1634326640100,3652210507428,2972266794378
02010001e0000200,0006800100280000,0000000000000000,0000000000000000,0,1,-,00e1220b,-,-,-,3700959102666,-6505339561434,669408652710
02010001e0008200,0000000000000000,0000000000000000,0000000000000000,0,5,-,2060220f,-,-,-,1617531808536,-5519565980964,-2259384359904
02010001f0000200,0000000000000000,0000000000000000,0000000000000000,0,1,-,2261200b,-,-,-,361854821412,9195100085808,2441022780042
02010001f0008200,0000000000000000,0000000000000000,0000000000000000,0,3,-,2060201f,-,-,-,3098643580872,2610650057526,-1563246881406
0210000080008000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2020a2c9,-,-,-,656133967188,-2554976096064,3638077375086
0210000080008000,0004800001080040,0000000000000000,0000000000000000,0,1,-,0220a2c9,-,-,-,1924769018592,19760116334868,8325516036852
0210000090008000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2220a0c9,-,-,-,1020122218332,20324695815018,7548806590920
02100000a0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2021a289,-,-,-,4476444927948,1086411187386,6202742608944
02100000a0000000,0006800001080000,0000000000000000,0000000000000000,0,2,-,0021aa89,-,-,-,472218902820,-12844600618374,4597331926950
02100000a0008000,0000000000000000,0000000000000000,0000000000000000,0,6,-,2020a28b,-,-,-,4304346964596,7330094984646,5560354730448
02100000a0008000,0006800001080040,0000000000000000,0000000000000000,0,7,-,00a0aa89,-,-,-,253647286830,-5651942823954,4762187419626
02100000a0008000,0006800101080040,0000000000000000,0000000000000000,0,2,-,00a0a28b,-,-,-,2500985278638,9572640721686,5723443244358
02100000b0000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,2221a089,-,-,-,2223231825780,19170203750208,8804871148122
02100000b0008000,0000000000000000,0000000000000000,0000000000000000,0,5,-,2220a08b,-,-,-,5043043009620,32967652563468,9881888895522
02100000b0008000,00068000010a0040,0000000000000000,0000000000000000,0,3,-,0220a1a9,-,-,-,821686224240,21196386452178,5163135164208
0210000180000000,0000000000000000,0000000000000000,0000000000000000,0,1,-,202122c9,-,-,-,845926183872,-13009165739514,2820915512604
0210000180008000,0000000000000000,0000000000000000,0000000000000000,0,3,-,202022cb,-,-,-,673828220520,-6765481942254,2178527634108
0210000180008000,0004800101080040,0000000000000000,0000000000000000,0,1,-,00a022cb,-,-,-,898964274474,-73549562814,3231493476498
02100001a0000000,0000000000000000,0000000000000000,0000000000000000,0,7,-,2021228b,-,-,-,6261764019840,1294967437596,5627005287246
02100001a0000000,0006800001080000,0000000000000000,0000000000000000,0,2,-,0221228b,-,-,-,225514309104,7168964146218,6885452620242
02100001a0000000,0006800101080000,0000000000000000,0000000000000000,0,1,-,00a1228b,-,-,-,819160863822,-6182448207894,3846101524650
02100001a0008000,0000000000000000,0000000000000000,0000000000000000,0,13,-,2020228f,-,-,-,3074046142104,-2102971496724,3086464798242
02100001a0008000,0006800001080040,0000000000000000,0000000000000000,0,2,-,02202a8b,-,-,-,848618682408,4230887269014,6723208458414
02100001a0008000,0006800101080040,0000000000000000,0000000000000000,0,1,-,00a0238b,-,-,-,1114025419710,-2334256382934,3342063823434
02100001b0008000,0000000000000000,0000000000000000,0000000000000000,0,3,-,2020209f,-,-,-,1901182982832,1246512868776,2026236870126
02110000c0008200,0000000000000000,0000000000000000,0000000000000000,0,1,-,2220a249,-,-,-,9780808464,18299112893208,4458982490424
02110000e0000200,0000000000000000,0000000000000000,0000000000000000,0,4,-,2021a20b,-,-,-,2740779288324,2196607724766,1703429881020
02110000e0000200,0006800001280000,0000000000000000,0000000000000200,0,2,-,0221a20b,-,-,-,1541685163032,19590649104978,5380455006738
02110000e0008200,0000000000000000,0000000000000000,0000000000000000,0,6,-,20a0a20b,-,-,-,4069865549610,13258410212376,2562243689502
02110000e0008200,0006800001280040,0000000000000000,0000000000000000,0,2,-,02a0a20b,-,-,-,2192242221162,28956128584698,5900004213642
02110000e0008200,0006800001280040,0000000000000000,0000000000000200,0,2,-,0220a30b,-,-,-,640923492384,20449775363598,4278604192254
02110000f0008200,0000000000000000,0000000000000000,0000000000000000,0,5,-,2220a00f,-,-,-,912907156644,25793182185498,4094082352584
02110000f0008200,00068000012a0040,0000000000000000,0000000000000000,0,1,-,0220a12d,-,-,-,7771096206468,41401093802418,3974304960234
02110001c0008200,0000000000000000,0000000000000000,0000000000000000,0,1,-,20a0224b,-,-,-,2724044397354,4252719557646,198393847596
02110001e0000200,0000000000000000,0000000000000000,0000000000000000,0,5,-,2021220f,-,-,-,2103909836364,-3798470392794,-82862378424
02110001e0008200,0000000000000000,0000000000000000,0000000000000000,0,5,-,2020221f,-,-,-,3039322963068,1170328917366,-362778582600
02110001f0008200,0000000000000000,0000000000000000,0000000000000000,0,2,-,2020203f,-,-,-,3347180614764,9883431453546,494354603106
02400000a0000000,000fc000031c0000,0000000000000000,0000000000000000,0,1,-,02238289,-,-,-,4909194504900,27615896494452,9262760381784
02400000a0008000,0000000000000000,0000000000000000,0000000000000000,0,1,-,22228289,-,-,-,7783135141068,33680179508472,10153252615716
02400000a0008000,0007c000001c0040,0000000000000000,0000000000000000,0,1,-,02628289,-,-,-,3465127966104,27116760582702,7099654615704
02400000a0008000,000fc000031c0040,0000000000000000,0000000000000000,0,4,-,0222828b,-,-,-,1783430883612,28296532329912,7366990726620
02400000b0008000,0000000000000000,0000000000000000,0000000000000000,0,5,-,2222808b,-,-,-,743893318980,27131713939260,6709178406672
