w0,w1,weight,count8,least8,count9,least9
8400000000000000,0000000021000002,5,0,,1,0ae1c040
8400000000000000,0000000021000010,5,0,,2,08c3c840
8400000000000000,0000000021000012,6,0,,1,0ac1c840
8400000000000000,00000000210000c0,6,0,,1,0aa3c040
8400000000000000,00000000210000c2,7,0,,2,0aa1c042
8400000000000000,0000000021040002,6,0,,1,08e1c840
8400000000000000,0000000021080000,5,0,,1,02e3c040
8400000000000000,0000000021080002,6,1,02e1c040,5,02e1c042
8400000000000800,0000000020080002,6,0,,1,02e98041
8400000000400000,0000000000000090,5,0,,1,1883c0c0
8400000000400000,00000000000000c0,5,0,,1,18a3c040
8400000000400000,00000000000400c2,7,0,,1,18a1c140
8400000000400000,0000000001000080,5,0,,1,08a3c0c0
8400000000400000,00000000010000c0,6,0,,1,08a3c140
8400010000000000,0000000000080002,5,0,,1,02e980c0
8400010000000800,0000000000080002,6,0,,2,02e98140
8400010000000800,0000000020000002,6,0,,1,0ae98040
8400010000000800,0000000020080002,7,0,,1,02e98042
8402000000000000,0000000000080002,5,0,,1,0269c0c0
8410000000004000,00000000000800c2,8,0,,1,0229c141
8410000000004000,0000000020080002,7,0,,1,0269c041
8410000000004800,0000000000080002,7,0,,1,12698041
8412000000004000,0000000000080002,7,0,,1,1269c040
8480040000000000,00000000001c0002,8,0,,1,10e94041
8480040000000000,00000000001c0012,9,0,,1,10c940c1
8480040000000000,0000000020a40002,9,0,,1,08e94041
8480040000000000,0000000800bc0002,11,0,,2,00e940c1
8480040000000000,0000000820a80002,10,0,,1,02e94041
8480040000000004,0000000000080002,7,0,,1,12e14041
8480040000200004,0000000000040002,8,0,,1,18e14041
8480040002000000,0000000000040036,10,0,,1,18c94041
8480040002000000,0000000060200034,11,0,,1,08cb4041
8480040002000004,0000000000000034,9,0,,1,18c34041
8480040008000004,0000000000200010,8,0,,1,08c340c1
8480040008000004,0000000020200000,8,0,,1,08e34041
8480040048000004,0000000020a00002,11,0,,1,0ae14041
8480048048000004,0000000800a80002,13,0,,1,02e140c1
8480060000000000,0000000000000036,9,0,,1,1ac94040
8480060000000000,0000000000040002,7,0,,1,18e94040
8480060000000000,0000000000040012,8,0,,1,18c940c0
8480060000000000,0000000000080002,7,0,,1,12e94040
8480060000000000,0000000000080012,8,0,,1,12c940c0
8480060000000000,0000000000080036,10,0,,2,12c94042
8480060000000000,0000000000180000,7,0,,1,10eb4040
8480060000000000,00000000001c0002,9,0,,6,10e94042
8480060000000000,0000000000200010,7,0,,1,08cb40c0
8480060000000000,0000000000a40002,9,0,,2,08e940c0
8480060000000000,0000000020200000,7,0,,1,08eb4040
8480060000000000,0000000020a00002,9,0,,1,0ae94040
8480060000000000,0000000020a40002,10,0,,5,08e94042
8480060000000000,0000000060200034,11,0,,1,0acb4040
8480060000000000,0000000800380000,9,0,,1,00eb40c0
8480060000000000,0000000800a80002,10,0,,2,02e940c0
8480060000000000,0000000800bc0002,12,0,,5,00e940c2
8480060000000000,0000000820280000,9,0,,1,02eb4040
8480060000000000,0000000820a80002,11,0,,5,02e94042
8480060000000000,0000000820bc0002,13,0,,1,00e94064
8480060000000004,0000000000000010,7,0,,1,18c340c0
8480060000000004,0000000000000012,8,0,,1,1ac140c0
8480060000000004,0000000000040002,8,0,,1,18e140c0
8480060000000004,0000000000080002,8,0,,1,12e140c0
8480060000000004,00000000001c0002,10,0,,1,10e141c0
8480060000000006,0000000000000000,7,0,,1,18e34040
8480060000000006,0000000000000002,8,0,,1,1ae14040
8480060000000006,0000000000000034,10,0,,1,1ac34040
8480060000000006,0000000000000036,11,0,,1,1ac14140
8480060000000006,0000000000080000,8,0,,1,12e34040
8480060000000006,0000000000080002,9,0,,6,12e14042
8480060000200006,0000000000040002,10,0,,2,18e14060
8480060002000000,0000000000000034,9,0,,1,18cb4040
8480060002000000,0000000000040036,11,0,,2,18c94044
8480060002000000,0000000040200034,11,0,,1,08cb4140
8480060002000000,0000000060200034,12,0,,1,08cb4044
8480060002000006,0000000000000034,11,0,,2,18c34060
8480060008000004,0000000001200000,9,0,,1,08e340c0
8480060008000004,0000000001200010,10,0,,3,08c341c0
8480060018000006,0000000001200000,11,0,,1,08e34140
8480060018000006,0000000021200000,12,0,,3,08e34042
8480060048000004,0000000001a00002,12,0,,1,0ae140c0
8480060058000006,0000000001a00002,14,0,,1,0ae14140
8480060058000006,0000000021a00002,15,0,,2,0ae14042
8480068048000004,0000000801a80002,15,0,,2,02e140c2
8480440000000000,00000000000801c2,10,0,,1,12a94041
8480440000000000,0000000000200090,8,0,,1,088b40c1
8480440000000000,00000000202001c0,10,0,,1,08ab4041
8480440000000000,0000000020a001c2,12,0,,1,0aa94041
8480440000000000,0000000800a80082,11,0,,1,02a940c1
8480440008000004,0000000000200080,9,0,,1,08a340c1
8480660000000000,00000000000001c0,10,0,,1,18ab4040
8480660000000000,00000000000001c2,11,0,,1,1aa94040
8480660000000000,0000000000040082,10,0,,1,18a940c0
8480660000000000,00000000000401c2,12,0,,1,18a94140
8480660000000000,0000000000080082,10,0,,1,12a940c0
8480660000000000,00000000000801c2,12,0,,2,12a94042
8480660000000000,0000000000200080,9,0,,1,08ab40c0
8480660000000000,00000000002001c0,11,0,,1,08ab4140
8480660000000000,0000000000a00082,11,0,,1,0aa940c0
8480660000000000,0000000000a001c2,13,0,,1,0aa94140
8480660000000000,00000000202001c0,12,0,,3,08ab4042
8480660000000000,0000000020a001c2,14,0,,3,0aa94042
8480660000000000,0000000800a80082,13,0,,3,02a940c2
8480660000000000,0000000800a801c2,15,0,,1,02a94142
8480660000000014,0000000000000082,11,0,,1,1aa140c0
8480660000400004,0000000000000080,10,0,,1,18a340c0
8480660008000004,0000000001200080,12,0,,1,0aa340c0
8480660008400004,0000000001200080,13,0,,1,08a341c0
8480c40008000004,00000000202001c0,13,0,,1,0aa34041
8480e60000000006,00000000000001c0,13,0,,1,1aa34040
8480e60000000016,00000000000001c2,15,0,,2,1aa14042
8480e60000400006,00000000000001c0,14,0,,1,18a34140
8480e60118000006,00000000012001c0,18,0,,1,0aa34140
8480e60118000006,00000000212001c0,19,0,,1,0aa34042
8481660000000000,0000000000000090,10,0,,1,188b40c0
8481660000000000,0000000000200090,11,0,,2,088b40c4
8c00000000000000,0000000000000000,3,0,,1,18e2c040
8c00000000000000,0000000000000002,4,0,,1,1ae0c040
8c00000000000000,0000000000000010,4,0,,14,08c2c0c1
8c00000000000000,0000000000000012,5,1,1ac0c040,13,0ac0c0c1
8c00000000000000,0000000000000080,4,0,,4,082ac0c1
8c00000000000000,0000000000000082,5,0,,5,0a28c0c1
8c00000000000000,0000000000000090,5,0,,13,0882c1c1
8c00000000000000,0000000000000092,6,0,,9,0a80c1c1
8c00000000000000,00000000000000c0,5,0,,5,08a2c141
8c00000000000000,00000000000000c2,6,1,1aa0c040,10,0aa0c141
8c00000000000000,00000000000004d0,7,0,,13,088ac141
8c00000000000000,00000000000004d2,8,0,,11,0a80c161
8c00000000000000,0000000000040002,5,0,,13,08e0c0c1
8c00000000000000,0000000000040012,6,0,,30,08c0c161
8c00000000000000,0000000000040082,6,0,,9,08a0c1c1
8c00000000000000,0000000000040092,7,0,,5,0888c1c1
8c00000000000000,00000000000400c2,7,0,,12,08a0c161
8c00000000000000,00000000000404d2,9,0,,4,0880c165
8c00000000000000,0000000000080000,4,0,,1,12e2c040
8c00000000000000,0000000000080002,5,1,12e0c040,17,026888c1
8c00000000000000,0000000000080010,5,0,,8,02c2c141
8c00000000000000,0000000000080012,6,3,12c0c0c0,54,02c0c143
8c00000000000000,0000000000080080,5,0,,4,022ac0c1
8c00000000000000,0000000000080082,6,1,02a8c0c0,27,0228c0c3
8c00000000000000,0000000000080090,6,0,,2,028ac0c1
8c00000000000000,0000000000080092,7,0,,11,0280c1e1
8c00000000000000,00000000000800c0,6,0,,5,02a2c141
8c00000000000000,00000000000800c2,7,3,02a0c141,27,02a0c143
8c00000000000000,00000000000804d2,9,0,,15,0280c165
8c00000000000000,0000000000180000,5,0,,3,00eac0c0
8c00000000000000,0000000000180010,6,0,,3,00cac0c1
8c00000000000000,0000000000180080,6,0,,2,00aac0c1
8c00000000000000,00000000001c0002,7,1,10e8c040,35,00e0c161
8c00000000000000,00000000001c0012,8,0,,38,00c0c165
8c00000000000000,00000000001c0082,8,0,,11,00a8c0c3
8c00000000000000,00000000001c0092,9,0,,3,0080c1e5
8c00000000000000,00000000001c00c2,9,0,,6,00a0c165
8c00000000000000,00000000001c04d2,11,0,,3,0088c165
8c00000000000000,0000000001000000,4,0,,2,08e2c0c0
8c00000000000000,0000000001000002,5,0,,2,0ae0c0c0
8c00000000000000,0000000001000010,5,0,,8,08c2c0c4
8c00000000000000,0000000001000012,6,0,,4,0ac0c160
8c00000000000000,0000000001000080,5,0,,1,0aa2c0c0
8c00000000000000,0000000001000082,6,0,,5,0aa0c0c2
8c00000000000000,0000000001000090,6,0,,2,0a82c0c4
8c00000000000000,00000000010000c0,6,0,,1,0aa2c140
8c00000000000000,00000000010000c2,7,0,,4,0aa0c142
8c00000000000000,0000000001040002,6,0,,3,08e0c160
8c00000000000000,0000000001040012,7,0,,1,08c0c164
8c00000000000000,0000000001080000,5,0,,2,02e2c0c0
8c00000000000000,0000000001080002,6,1,02e0c140,11,02e0c0c2
8c00000000000000,0000000001080012,7,0,,4,02c0c164
8c00000000000000,0000000001080080,6,0,,2,02a2c0c2
8c00000000000000,0000000001080082,7,0,,3,02a0c1c2
8c00000000000000,00000000010800c2,8,0,,2,02a0c162
8c00000000000000,00000000011c0002,8,0,,1,00e0c164
8c00000000000000,00000000011c0012,9,0,,2,00c0c1e4
8c00000000000000,0000000020000000,4,0,,2,08e2c041
8c00000000000000,0000000020000002,5,0,,2,0ae0c041
8c00000000000000,0000000020000010,5,0,,8,08c2c841
8c00000000000000,0000000020000012,6,0,,7,0ac0c841
8c00000000000000,00000000200000c0,6,0,,8,08aac041
8c00000000000000,00000000200000c2,7,1,0aa8c040,8,0aa0c043
8c00000000000000,00000000200004d0,8,0,,4,0a8ac041
8c00000000000000,0000000020040002,6,0,,6,08e8c041
8c00000000000000,0000000020040012,7,0,,2,08c8c841
8c00000000000000,00000000200400c2,8,0,,2,08a8c045
8c00000000000000,0000000020080000,5,0,,2,02e2c041
8c00000000000000,0000000020080002,6,1,02e8c040,11,02e0c043
8c00000000000000,0000000020080012,7,0,,6,02c8c043
8c00000000000000,00000000200800c0,7,0,,3,02aac041
8c00000000000000,00000000200800c2,8,1,02a8c041,11,02a8c043
8c00000000000000,00000000201c0002,8,0,,5,00e8c043
8c00000000000000,0000000021000000,5,0,,6,08e2c042
8c00000000000000,0000000021000002,6,1,0ae0c040,5,0ae0c042
8c00000000000000,0000000021000010,6,0,,4,0ac2c042
8c00000000000000,00000000210000c0,7,0,,5,0aa2c042
8c00000000000000,0000000021080000,6,0,,1,02e2c042
8c00000000000000,0000000021080002,7,0,,7,02e0c046
8c00000000000080,0000000000000080,5,0,,1,0a22c0c1
8c00000000000800,00000000000000c2,7,0,,1,1aa88041
8c00000000000800,0000000000080002,6,0,,2,02e88141
8c00000000000800,00000000000800c2,8,0,,2,12a88043
8c00000000000800,0000000020080002,7,0,,1,02e88043
8c00000000400000,0000000000000080,5,0,,1,18a2c0c0
8c00000000400000,0000000000000090,6,0,,3,1882c0c4
8c00000000400000,00000000000000c0,6,0,,1,18a2c140
8c00000000400000,0000000000040082,7,0,,1,18a0c1c0
8c00000000400000,00000000000400c2,8,0,,1,18a0c160
8c00000000400000,0000000001000080,6,0,,4,08a2c0c2
8c00010000000000,0000000000000002,5,0,,1,0ae880c0
8c00010000000000,0000000000000080,5,0,,1,0aaa80c0
8c00010000000000,0000000000000082,6,0,,2,0aa880c2
8c00010000000000,0000000000080002,6,0,,3,02e880c2
8c00010000000000,0000000000080080,6,0,,1,02aa80c2
8c00010000000000,0000000000080082,7,0,,1,12a880c2
8c00010000000800,0000000000000000,5,0,,1,1ae28040
8c00010000000800,0000000000000002,6,0,,1,1ae88040
8c00010000000800,00000000000000c0,7,0,,1,1aaa8040
8c00010000000800,00000000000000c2,8,0,,1,1aa88042
8c00010000000800,0000000000080002,7,0,,3,12e88042
8c00010000000800,00000000000800c2,9,0,,1,12a88142
8c00010000000800,0000000020000000,6,0,,1,0aea8040
8c00010000000800,00000000200000c0,8,0,,1,0aaa8042
8c02000000000000,0000000000000080,5,0,,1,0a2ac0c0
8c02000000000000,0000000000000082,6,0,,1,1a28c0c0
8c02000000000000,0000000000080002,6,0,,1,1268c0c0
8c02000000000000,0000000000080082,7,0,,1,1228c0c2
8c02010000000000,0000000000000080,6,0,,2,0a2a80c2
8c02010000000000,0000000000080002,7,0,,1,126880c2
8c10000000004000,00000000000000c2,8,0,,1,1a28c041
8c10000000004000,0000000000080002,7,0,,2,0268c141
8c10000000004000,00000000000800c2,9,0,,2,1228c043
8c10000000004000,00000000200000c0,8,0,,1,0a2ac041
8c12000000004000,0000000000000002,7,0,,1,1a68c040
8c12000000004000,00000000000000c0,8,0,,1,1a2ac040
8c12000000004000,0000000000080002,8,0,,2,1268c042
8c12000000004000,0000000020000000,7,0,,1,0a6ac040
8c12000000004000,00000000200000c0,9,0,,1,0a2ac044
8c80040000000000,0000000000040012,8,0,,1,18c840c1
8c80040000000000,0000000000080012,8,0,,1,12c840c1
8c80040000000000,00000000001c0002,9,0,,1,10e840c1
8c80040000000000,0000000000600010,8,0,,1,08ca40c1
8c80040000000000,0000000000e40002,10,0,,1,08e840c1
8c80040000000000,0000000000e40012,11,0,,1,08c848c1
8c80040000000000,0000000800e80002,11,0,,1,02e840c1
8c80040000000000,0000000800fc0002,13,0,,3,00e840c3
8c80040000000004,0000000000000010,7,0,,1,18c240c1
8c80040000000004,0000000000040002,8,0,,1,18e040c1
8c80040000000004,0000000000040012,9,0,,1,18c048c1
8c80040000000004,0000000000080002,8,0,,1,12e040c1
8c80040008000004,0000000000600000,9,0,,1,08e240c1
8c80040008000004,0000000000600010,10,0,,1,08c248c1
8c800400c8000004,0000000000e00002,13,0,,1,0ae040c1
8c800480c8000004,0000000800e80002,16,0,,1,02e041c1
8c80060000000000,0000000000000010,7,0,,1,18ca40c0
8c80060000000000,0000000000000012,8,0,,1,1ac840c0
8c80060000000000,0000000000040002,8,0,,1,18e840c0
8c80060000000000,0000000000040012,9,0,,5,18c840c4
8c80060000000000,0000000000080002,8,0,,1,12e840c0
8c80060000000000,0000000000080010,8,0,,1,12ca40c0
8c80060000000000,0000000000080012,9,0,,3,12c840c2
8c80060000000000,0000000000180000,8,0,,1,10ea40c0
8c80060000000000,00000000001c0002,10,0,,6,10e840c2
8c80060000000000,0000000000600000,8,0,,1,08ea40c0
8c80060000000000,0000000000600010,9,0,,7,08ca40c2
8c80060000000000,0000000000e00002,10,0,,1,0ae840c0
8c80060000000000,0000000000e40002,11,0,,6,08e840c2
8c80060000000000,0000000800680000,10,0,,1,02ea40c0
8c80060000000000,0000000800e80002,12,0,,6,02e840c2
8c80060000000000,0000000800fc0002,14,0,,5,00e840d2
8c80060000000004,0000000000000000,7,0,,1,18e240c0
8c80060000000004,0000000000000002,8,0,,1,1ae040c0
8c80060000000004,0000000000000010,8,0,,6,18c240c4
8c80060000000004,0000000000040002,9,0,,3,18e040d0
8c80060000000004,0000000000080000,8,0,,1,12e240c0
8c80060000000004,0000000000080002,9,0,,6,12e040c2
8c80060000000004,00000000001c0002,11,0,,1,10e041d0
8c80060008000004,0000000001600000,11,0,,7,08e240c2
8c800600c8000004,0000000001e00002,15,0,,4,0ae040c2
8c800680c8000004,0000000801e80002,18,0,,1,02e041d0
8c80070000000000,0000000000080002,9,0,,1,12e800c2
8c80440000000000,0000000000000090,8,0,,1,188a40c1
8c80440000000000,0000000000040082,9,0,,1,18a840c1
8c80440000000000,0000000000080082,9,0,,1,12a840c1
8c80440000000000,0000000000600080,9,0,,2,08aa40c1
8c80440000000000,0000000000600090,10,0,,3,088a40c5
8c80440000000000,0000000000e00082,11,0,,1,0aa840c1
8c80440000000000,0000000000e40082,12,0,,1,08a841c1
8c80440000000000,0000000800680080,11,0,,1,02aa40c1
8c80440000000000,0000000800e80082,13,0,,3,02a840c3
8c80440000000004,0000000000000080,8,0,,1,18a240c1
8c80440000000014,0000000000000082,10,0,,1,1aa040c1
8c80440008000004,0000000000600080,11,0,,2,08a241c1
8c804402c8000014,0000000000e00082,17,0,,1,0aa041c1
8c80660000000000,0000000000000080,9,0,,1,18aa40c0
8c80660000000000,0000000000000082,10,0,,1,1aa840c0
8c80660000000000,0000000000040082,11,0,,3,18a840c2
8c80660000000000,0000000000080080,10,0,,1,12aa40c0
8c80660000000000,0000000000080082,11,0,,6,12a840c2
8c80660000000000,0000000000600080,11,0,,7,08aa40c2
8c80660000000000,0000000000e00082,13,0,,6,0aa840c2
8c80660000000000,0000000800680080,13,0,,3,02aa40c2
8c80660000000000,0000000800e80082,15,0,,6,02a840c6
8c80660000000004,0000000000000080,10,0,,1,1aa240c0
8c80660000000014,0000000000000082,12,0,,2,1aa040c2
8c80660000000014,0000000000080082,13,0,,1,12a041c2
8c80660000400004,0000000000000080,11,0,,2,18a240c2
8c80660008000004,0000000001600080,14,0,,6,0aa240c2
8c80660008400004,0000000001600080,15,0,,1,08a240d2
8c80670000000000,0000000000000080,10,0,,1,1aaa00c0
8c80670000000000,0000000000600080,12,0,,1,0aaa00c2
8c81660000000000,0000000000000090,11,0,,5,188a40c4
8c81660000000000,0000000000600090,13,0,,6,088a40e4
8c82060000000000,0000000000600000,9,0,,1,0a6a40c0
8c82660000000000,0000000000000080,10,0,,1,1a2a40c0
8c82660000000000,0000000000600080,12,0,,2,0a2a40c2
a000000000000000,000000000000003d,7,0,,1,18c26041
a000000000000000,000000000000003f,8,0,,1,1ac06041
a000000000000000,000000000004003f,9,0,,1,18c86041
a000000000000000,0000000000040143,7,0,,1,18a86041
a000000000000000,0000000000080003,5,0,,1,12e06041
a000000000000000,000000000008003f,9,0,,1,12c86041
a000000000000000,0000000000080143,7,0,,2,02a86141
a000000000000000,00000000001c0003,7,0,,2,00e86141
a000000000000000,00000000001c003f,11,0,,3,10c86043
a000000000000000,0000000020000141,6,0,,1,08aa6041
a000000000000000,0000000020000143,7,0,,1,0aa86041
a000000000000000,0000000020040003,6,0,,1,08e86041
a000000000000000,0000000020080003,6,0,,1,02e86041
a000000000000000,0000000020080143,8,0,,1,02a86043
a000000000000000,00000000201c0003,8,0,,2,00e86043
a000000000000000,000000006000003d,9,0,,1,08ca6041
a000000000000000,000000006000003f,10,0,,1,0ac86041
a000000000000000,000000006004003f,11,0,,1,08c86841
a000000000200000,0000000000040003,6,0,,1,18e06041
a000000000200000,000000000004003f,10,0,,2,18c06141
a000000008000000,0000000022000001,6,0,,1,08e26041
a0000000c8000000,0000000022000003,9,0,,1,0ae06041
a0000000c8200000,0000000002040003,10,0,,1,08e06141
a0000000c8200000,0000000022040003,11,0,,1,08e06841
a000001008000000,000000006200003d,12,0,,2,08c26061
a000800000000010,0000000000000143,8,0,,1,1aa06041
ac80040000000000,000000000000003f,12,0,,1,1ac84041
ac80040000000000,0000000000040003,9,0,,1,18e84041
ac80040000000000,0000000000080003,9,0,,1,12e84041
ac80040000000000,00000000001c0003,11,0,,1,10e84141
ac80040000000000,0000000000e40003,12,0,,1,08e84141
ac80040000000000,0000000020600001,10,0,,1,08ea4041
ac80040000000000,0000000020e00003,12,0,,1,0ae84041
ac80040000000000,0000000800e80003,13,0,,1,02e84141
ac80040000000000,0000000820e80003,14,0,,2,02e84043
ac80040000000004,0000000000000001,8,0,,1,18e24041
ac80040000000004,0000000000000003,9,0,,1,1ae04041
ac80040000000004,000000000000003d,12,0,,1,1ac24041
ac80040000000004,0000000000080003,10,0,,2,12e04043
ac80040000200004,0000000000040003,11,0,,1,18e04141
ac80040002000000,000000000000003d,12,0,,1,18ca4041
ac80040008000004,0000000022600001,13,0,,1,0ae24041
ac800400c8000004,0000000002e00003,16,0,,1,0ae04141
ac80440000000000,00000000000001c1,11,0,,1,18aa4041
ac80440000000000,00000000000001c3,12,0,,1,1aa84041
ac80440000000000,00000000000401c3,13,0,,1,18a84141
ac80440000000000,00000000000801c3,13,0,,2,12a84043
ac80440000000000,00000000006001c1,13,0,,1,08aa4141
ac80440000000000,0000000000e001c3,15,0,,1,0aa84141
ac80440000000000,00000000206001c1,14,0,,1,0aaa4041
ac80440000000000,0000000020e001c3,16,0,,2,0aa84043
ac80c40000000004,00000000000001c1,13,0,,1,1aa24041
ac80c40000000014,00000000000001c3,15,0,,1,1aa04141
b000000000000000,0000000000000001,4,0,,2,18e26040
b000000000000000,0000000000000003,5,0,,2,1ae06040
b000000000000000,000000000000003d,8,1,18c26040,8,18c26042
b000000000000000,000000000000003f,9,0,,6,1ac06042
b000000000000000,0000000000000141,6,0,,2,08aa6140
b000000000000000,0000000000000143,7,0,,3,0aa86140
b000000000000000,000000000000077d,12,0,,2,188a6044
b000000000000000,000000000000077f,13,0,,1,1a886042
b000000000000000,0000000000040003,6,0,,2,08e86140
b000000000000000,000000000004003f,10,1,18c86040,6,18c86042
b000000000000000,0000000000040143,8,0,,7,08a86142
b000000000000000,0000000000080001,5,0,,1,12e26040
